rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/1006345-duel,Duel,Jeffrey M. Anderson,False,Fresh,Fresh,2004,"Not even Hitchcock could have shot or paced Duel any better. Spielberg understands precisely where to insert his silences and pauses, and when to make them restful or tense. He knows how to pour it on for the exciting chase scenes.",male,"['Mystery & Suspense', 'Television']","{'neg': 0.05, 'neu': 0.771, 'pos': 0.179, 'compound': 0.7351}",0.7351
m/charlotte_rampling_the_look,The Look,Felicia Feaster,False,Fresh,Fresh,2018,"A flawed but compelling documentary, Charlotte Rampling: The Look contemplates the fierce charms of this mystery-drenched icon.",female,"['Documentary', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.7351}",0.7351
m/1006223-how_the_grinch_stole_christmas,How the Grinch Stole Christmas,Scott Weinberg,False,Fresh,Fresh,2002,"Like fine wine, it just gets better every darn year.",male,"['Animation', 'Classics', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 0.493, 'pos': 0.507, 'compound': 0.7351}",0.7351
m/61,61*,Stephen Hunter,True,Fresh,Fresh,2020,"The largest grace note is the core of the film: that's the affection and bond between Mantle and Maris, men so different in temperament, so similar in culture.",male,"['Drama', 'Television']","{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.7351}",0.7351
m/and_now_for_something_completely_different,Monty Python's And Now for Something Completely Different,Emanuel Levy,False,Fresh,Fresh,2011,"Essential viewing for fans of Monty Python and British comedy, this film consists of some wonderful sketches, even though Terry Gilliam doesn't appear in them.",male,"['Comedy', 'Television']","{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.7351}",0.7351
m/american_movie,American Movie,James Rocchi,False,Certified-Fresh,Fresh,2002,"Documentary about a Wisconsin wanna-be filmmaker is funny, honest.",male,"['Comedy', 'Documentary', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.492, 'pos': 0.508, 'compound': 0.7351}",0.7351
m/cameraman_the_life_and_work_of_jack_cardiff,Cameraman: The Life And Work Of Jack Cardiff,Harvey S. Karten,False,Fresh,Fresh,2011,"A respectful documentary about the man who is arguably the greatest cinematographer of all time, Jack Cardiff.",male,"['Documentary', 'Television']","{'neg': 0.09, 'neu': 0.586, 'pos': 0.324, 'compound': 0.7351}",0.7351
m/61,61*,Allen Barra,True,Fresh,Fresh,2001,"Maybe you had to have been there to really appreciate 61*. On the other hand, 61* might just make you feel as if you were.",male,"['Drama', 'Television']","{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.7346}",0.7346
m/carlos_2010,Carlos,Roe McDermott,False,Certified-Fresh,Fresh,2016,"Though a superbly made and meticulous portrait, Carlos is more interesting than entertaining.",unknown,"['Art House & International', 'Classics', 'Drama', 'Television']","{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.7316}",0.7316
m/bookers_place_a_mississippi_story,Booker's Place: A Mississippi Story,Tony Macklin,False,Fresh,Fresh,2012,"Clarity is a forte for a documentary. Director Raymond De Felitta has captured a time and place, both past and present, but one wishes he had pushed a bit more for truth.",male,"['Documentary', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.7284}",0.7284
m/a_league_of_ordinary_gentlemen,A League of Ordinary Gentlemen,Mike Clark,True,Fresh,Fresh,2005,"Its 98 minutes are as easy to enjoy as picking up a spare, and we don't mean a tire around the waist.",male,"['Comedy', 'Documentary', 'Special Interest', 'Television', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.747, 'pos': 0.253, 'compound': 0.7269}",0.7269
m/1146572-honeymooners,The Honeymooners,Kamal  'The Diva' Larsuel,False,Rotten,Fresh,2005,I found the movie to be sweet and heartwarming.,male,"['Comedy', 'Drama', 'Television']","{'neg': 0.0, 'neu': 0.496, 'pos': 0.504, 'compound': 0.7269}",0.7269
m/cameraman_the_life_and_work_of_jack_cardiff,Cameraman: The Life And Work Of Jack Cardiff,Mike Edwards,False,Fresh,Fresh,2011,"Watching and listening to Cardiff, it is impossible not to be entranced by his knowledge, his excitement and his enthusiasm.",male,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.747, 'pos': 0.253, 'compound': 0.7269}",0.7269
m/camp_rock,Camp Rock,Barry Garron,True,Rotten,Fresh,2019,Director Matthew Diamond gets a solid enough performance and lots of toothy smiles from [Demi] Lovato.,male,"['Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Television', 'Romance']","{'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.7269}",0.7269
m/camp-rock-2,Camp Rock 2: The Final Jam,Jennifer Armstrong,True,Fresh,Fresh,2019,"While Camp Rock 2 might not have the cred of School of Rock or the subversive edge of Glee, it's a true pop song of a movie",female,"['Kids & Family', 'Musical & Performing Arts', 'Television']","{'neg': 0.064, 'neu': 0.702, 'pos': 0.234, 'compound': 0.7269}",0.7269
m/1111496-james_dean,James Dean,Terry Kelleher,False,Fresh,Rotten,2020,There's no joy in noting that it sometimes plays like a parody of a James Dean movie.,mostly_male,"['Drama', 'Television']","{'neg': 0.102, 'neu': 0.512, 'pos': 0.386, 'compound': 0.7269}",0.7269
m/afghan_star,Afghan Star,Whitney Borup,False,Certified-Fresh,Fresh,2009,"An inspiring, fun documentary.",mostly_male,"['Art House & International', 'Documentary', 'Musical & Performing Arts', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.247, 'pos': 0.753, 'compound': 0.7269}",0.7269
m/being_elmo_a_puppeteers_journey,Being Elmo: A Puppeteer's Journey,Cole Smithey,False,Certified-Fresh,Fresh,2011,"[VIDEO] As much a behind-the-scenes peek at Jim Henson's creative process as a biopic about a kid with a vision, ""Being Elmo"" is about Clash's supportive parents who helped guide him in the direction he wanted to go.",male,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.7269}",0.7269
m/behind_the_candelabra,Behind the Candelabra,Graham Young,False,Certified-Fresh,Fresh,2013,"Regardless of the story's degree of historical accuracy, no doom-laden celebrity biopic has ever featured so much salacious fun. Nor has there been a film quite this entertaining all year.",male,"['Drama', 'Television']","{'neg': 0.062, 'neu': 0.733, 'pos': 0.205, 'compound': 0.7258}",0.7258
m/afghan_star,Afghan Star,Steven Rea,True,Certified-Fresh,Fresh,2009,"Havana Marking's excellent, illuminating film follows four Afghan Star finalists over the frenetic final months leading to the Moment of Truth.",male,"['Art House & International', 'Documentary', 'Musical & Performing Arts', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.7184}",0.7184
m/camp-rock-2,Camp Rock 2: The Final Jam,Emily Ashby,False,Fresh,Fresh,2010,Talented Disney stars boost tween-friendly sequel.,female,"['Kids & Family', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.7184}",0.7184
m/camp_rock,Camp Rock,Ryan Cracknell,False,Rotten,Fresh,2008,"The Disney tween machine continues to plug along mixing sugar-pop ballads with the simple structure of summer camp in Camp Rock. The familiarity makes for something comfortable, nothing spectacular, but mindlessly enjoyable.",mostly_male,"['Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Television', 'Romance']","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.7184}",0.7184
m/1193303-1193303-trumbo,Trumbo,Sarah Boslaugh,False,Certified-Fresh,Fresh,2008,"Dalton Trumbo showed that it was possible, even within the Hollywood system, to deal seriously with issues like freedom and personal responsibility.",female,"['Documentary', 'Television']","{'neg': 0.062, 'neu': 0.693, 'pos': 0.245, 'compound': 0.7184}",0.7184
m/beauty_is_embarrassing,Beauty Is Embarrassing,John DeFore,True,Fresh,Fresh,2012,"Painter Wayne White emerges as an unsung force of nature in Neil Berkeley's zippy, delightful Beauty is Embarrassing.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest', 'Television']","{'neg': 0.103, 'neu': 0.595, 'pos': 0.302, 'compound': 0.7184}",0.7184
m/being_elmo_a_puppeteers_journey,Being Elmo: A Puppeteer's Journey,Neil Genzlinger,True,Certified-Fresh,Fresh,2011,A winning tale of the persistence and creativity behind one of the most famous and fuzziest faces in the world.,male,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.7184}",0.7184
m/1217083-passing_strange,Passing Strange,Christy Lemire,True,Fresh,Fresh,2009,"Like Lee, the artist formerly known as Mark Stewart possesses a powerful and singular voice, one he uses to express vividly his own unique experience of growing up as a black man in America.",female,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.7184}",0.7184
m/1146572-honeymooners,The Honeymooners,Kirk Honeycutt,True,Rotten,Rotten,2005,"A lackluster affair, devoid of laughs and just about anything else one might construe as entertainment.",male,"['Comedy', 'Drama', 'Television']","{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.7184}",0.7184
m/a_league_of_ordinary_gentlemen,A League of Ordinary Gentlemen,Owen Gleiberman,True,Fresh,Fresh,2005,A League of Ordinary Gentlemen looks fondly back at an era when bowling was the most popular leisure activity in America.,male,"['Comedy', 'Documentary', 'Special Interest', 'Television', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7178}",0.7178
m/being_elmo_a_puppeteers_journey,Being Elmo: A Puppeteer's Journey,Clay Cane,False,Certified-Fresh,Fresh,2011,"There is no huge emotional climax, but the direct inspiration is refreshing in today's over-dramatized storytelling climate.",male,"['Documentary', 'Television']","{'neg': 0.072, 'neu': 0.587, 'pos': 0.341, 'compound': 0.714}",0.714
m/1146572-honeymooners,The Honeymooners,Mark Keizer,False,Rotten,Rotten,2005,"Since The Honeymooners is not a respectful tribute to the original, nor does it stand on its own, a beloved piece of American entertainment has officially been besmirched.",male,"['Comedy', 'Drama', 'Television']","{'neg': 0.075, 'neu': 0.669, 'pos': 0.255, 'compound': 0.7114}",0.7114
m/being_elmo_a_puppeteers_journey,Being Elmo: A Puppeteer's Journey,Justin Lowe,True,Certified-Fresh,Fresh,2011,Profile of exceptional performer charms with unexpected delights.,male,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.504, 'pos': 0.496, 'compound': 0.7096}",0.7096
m/1079908-12_angry_men,12 Angry Men,Steve Rhodes,False,Fresh,Fresh,2000,This remake is worth viewing for the strength of the script and the fine performances.,male,"['Drama', 'Television']","{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.7096}",0.7096
m/burden_of_dreams,Burden of Dreams,Gary Arnold,True,Fresh,Rotten,2017,"At best ""Burden of Dreams"" offers a superficial, inconclusive impression of an esoteric project whose distribution is bound to be haphazard.",male,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.105, 'neu': 0.578, 'pos': 0.318, 'compound': 0.7096}",0.7096
m/behind_the_candelabra,Behind the Candelabra,Allan Hunter,False,Certified-Fresh,Fresh,2013,"A film that pays tribute to a complex personality, a genuinely talented entertainer and a very different age from today.",male,"['Drama', 'Television']","{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.7096}",0.7096
m/1111496-james_dean,James Dean,Robert Lloyd,False,Fresh,Fresh,2020,James Dean is an unusually intelligent job that benefits from the relative modesty of its production and straightforward direction.,male,"['Drama', 'Television']","{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.7089}",0.7089
m/being_elmo_a_puppeteers_journey,Being Elmo: A Puppeteer's Journey,Tom Long,True,Certified-Fresh,Fresh,2012,"Being Elmo: A Puppeteer's Journey"" is the story of a young man who knew what he wanted to do and did it, who made his dreams real. This may be the most truly American movie in memory.",male,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.7089}",0.7089
m/afghan_star,Afghan Star,Sean Axmaker,False,Certified-Fresh,Fresh,2010,"... more than a popular phenomenon, this documentary shows how a simple, completely apolitical piece of entertainment crosses ethnic, regional and cultural borders...",male,"['Art House & International', 'Documentary', 'Musical & Performing Arts', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.7076}",0.7076
m/behind_the_candelabra,Behind the Candelabra,Craig Skinner,False,Certified-Fresh,Fresh,2013,"The film feels like an epic biopic, with so much detail, humour and emotion crammed in.",male,"['Drama', 'Television']","{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.7063}",0.7063
m/a_league_of_ordinary_gentlemen,A League of Ordinary Gentlemen,E! Staff,False,Fresh,Fresh,2005,"Even if you don't know a bowler's strike from a baseball strike, this look at a blue-collar sport is quite a winner.",unknown,"['Comedy', 'Documentary', 'Special Interest', 'Television', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.7034}",0.7034
m/15_minutes,15 Minutes,A.S. Hamrah,False,Rotten,Rotten,2019,It's pretty clear it's the audience who the filmmakers think are the sheeps here.,unknown,"['Action & Adventure', 'Drama', 'Mystery & Suspense', 'Television']","{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.7003}",0.7003
m/1193303-1193303-trumbo,Trumbo,Al Alexander,False,Certified-Fresh,Fresh,2013,The silver lining to 13 years of being blacklisted are all those incredible letters that we can now enjoy for their deft but basic truths.,male,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.799, 'pos': 0.201, 'compound': 0.7003}",0.7003
m/being_elmo_a_puppeteers_journey,Being Elmo: A Puppeteer's Journey,Matt Pais,False,Certified-Fresh,Fresh,2011,A nice glass of milk to wash down the warmth of The Muppets.,male,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.7003}",0.7003
m/1119325-gathering_storm,The Gathering Storm,Arthur Lazere,False,Fresh,Fresh,2002,"intelligence, literacy, and high production values",male,"['Drama', 'Television']","{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.7003}",0.7003
m/being_elmo_a_puppeteers_journey,Being Elmo: A Puppeteer's Journey,Christopher Campbell,False,Certified-Fresh,Fresh,2011,"Enjoyable .. If you can't find a screening where Clash (and Elmo) makes an appearance, I think it's better to wait for the small scren on this one.",male,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.7003}",0.7003
m/afghan_star,Afghan Star,Michael Sragow,False,Certified-Fresh,Fresh,2009,The film's essential fascination and integrity swamp any qualms about its pacing or all-around moviemaking.,male,"['Art House & International', 'Documentary', 'Musical & Performing Arts', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.691, 'pos': 0.309, 'compound': 0.7003}",0.7003
m/an-evening-with-kevin-smith,An Evening with Kevin Smith,Matt Norris,False,Fresh,Fresh,2003,Should entertain not only the comic book fanatics but also the casual fan.,male,"['Comedy', 'Documentary', 'Television']","{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.7003}",0.7003
m/best_worst_movie,Best Worst Movie,Joe Williams,True,Certified-Fresh,Fresh,2010,[A] surprisingly rich documentary.,male,"['Comedy', 'Documentary', 'Television']","{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.7003}",0.7003
m/being_elmo_a_puppeteers_journey,Being Elmo: A Puppeteer's Journey,Jamie Graham,False,Certified-Fresh,Fresh,2012,"Underdogs, dreams, imagination, artistry, unashamed emotion... it's the cinematic equivalent of a big red hug.",mostly_female,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.7003}",0.7003
m/carlos_2010,Carlos,Joe Morgenstern,True,Certified-Fresh,Fresh,2010,"Why turn a movie into a marathon? Because time may be fleeting, but it's mysteriously elastic as well. Once you've committed to an experience as intense as this one, hours become much less than the sum total of their minutes.",male,"['Art House & International', 'Classics', 'Drama', 'Television']","{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.6956}",0.6956
m/beauty_is_embarrassing,Beauty Is Embarrassing,Erik Childress,False,Fresh,Fresh,2012,"The film cannot help but be described as colorful just based on the visualizations of White's work alone, but his persona matches his creations as he tries to prove that art does not have to be uber-serious and can just be fun.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest', 'Television']","{'neg': 0.083, 'neu': 0.76, 'pos': 0.157, 'compound': 0.6928}",0.6928
m/1193303-1193303-trumbo,Trumbo,Joe Neumaier,True,Certified-Fresh,Fresh,2008,"Using Trumbo's letters, statements, speeches and scripts, director Peter Askin creates a rich portrait of a cantankerous, principled man of words.",male,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.6908}",0.6908
m/15_minutes,15 Minutes,Kaleem Aftab,False,Rotten,Rotten,2019,"An interesting, not to say timely, twist on Andy Warhol's fifteen minutes of fame theory. Unfortunately, the execution of the thrills doesn't live up to the film's conceit.",unknown,"['Action & Adventure', 'Drama', 'Mystery & Suspense', 'Television']","{'neg': 0.07, 'neu': 0.696, 'pos': 0.235, 'compound': 0.6908}",0.6908
m/carol_channing_larger_than_life,Carol Channing: Larger Than Life,David Noh,False,Fresh,Fresh,2012,"Enjoyable, endearing portrait of a true Broadway icon.",male,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 0.467, 'pos': 0.533, 'compound': 0.6908}",0.6908
m/1198569-recount,Recount,Nancy DeWolf Smith,True,Certified-Fresh,Fresh,2018,"What's in it for viewers just looking for a good time? Since this is only a movie, with imagined dialogue and Hollywood stars, it must pass the entertainment test. Mostly, it does.",female,"['Comedy', 'Drama', 'Television']","{'neg': 0.0, 'neu': 0.831, 'pos': 0.169, 'compound': 0.6908}",0.6908
m/1146572-honeymooners,The Honeymooners,Scott Foundas,False,Rotten,Rotten,2005,"A couple of bursts of inspired physical comedy notwithstanding, the normally unflappable Cedric (who also executive-produced) goes through the film plastered with a how'd-I-get-myself-into-this look on his face -- as does the audience.",male,"['Comedy', 'Drama', 'Television']","{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.6908}",0.6908
m/casting_about,Casting About,Kenneth Turan,True,Fresh,Fresh,2007,A fascinating and surprisingly involving film.,male,"['Comedy', 'Documentary', 'Television']","{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.6908}",0.6908
m/afghan_star,Afghan Star,Nora Lee Mandel,False,Certified-Fresh,Fresh,2009,"Entertaining and pointed, reveals the cultural, political, and social power of an old-fashioned televised talent show in a country where voting is a newfangled notion.",female,"['Art House & International', 'Documentary', 'Musical & Performing Arts', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.6908}",0.6908
m/1006037-doctor_zhivago,Doctor Zhivago,James Powers,True,Certified-Fresh,Fresh,2016,"Despite the grim and brooding background, Zhivago has a surging buoyant spirit that is unquenchable. Doctor Zhivago is more than a masterful motion picture; it is a life experience.",male,"['Classics', 'Drama', 'Television', 'Romance']","{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.6906}",0.6906
m/best_worst_movie,Best Worst Movie,Christian Toto,False,Certified-Fresh,Fresh,2009,"The debacle that was Troll 2 has given birth to Best Worst Movie, easily the most enjoyable documentary you'll see all year.",male,"['Comedy', 'Documentary', 'Television']","{'neg': 0.133, 'neu': 0.55, 'pos': 0.317, 'compound': 0.6901}",0.6901
m/24_redemption,24: Redemption,Brian Zoromski,False,Fresh,Fresh,2013,The true purpose of Redemption seems to be an introduction to the new characters and the situation in Sangala -- and that's not a bad thing at all.,male,"['Action & Adventure', 'Drama', 'Mystery & Suspense', 'Television']","{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.6858}",0.6858
m/1183735-1183735-michael_moore_hates_america,Michael Moore Hates America,Roger Ebert,True,Fresh,Fresh,2004,It's kind of a sweet movie in it's own way it's not really angry about anything.,male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.6834}",0.6834
m/batman_and_mr_freeze_subzero,Batman & Mr. Freeze: Subzero,Caffeinated Clint,False,Fresh,Fresh,2002,"I Hate to say it but after watching this, I'm almost convinced the animated team behind the Batman toons could've made a better movie than some of the later live-action 'Batman' flicks",unknown,"['Action & Adventure', 'Animation', 'Kids & Family', 'Science Fiction & Fantasy', 'Television']","{'neg': 0.065, 'neu': 0.744, 'pos': 0.192, 'compound': 0.6819}",0.6819
m/1146572-honeymooners,The Honeymooners,Joe Leydon,True,Rotten,Fresh,2005,Just funny enough to mollify purists and amuse the uninitiated.,male,"['Comedy', 'Drama', 'Television']","{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.6808}",0.6808
m/american_movie,American Movie,Roger Ebert,True,Certified-Fresh,Fresh,2000,"American Movie is a very funny, sometimes very sad documentary directed by Chris Smith and produced by Sarah Price, about Mark's life, his friends, his family, his films and his dreams.",male,"['Comedy', 'Documentary', 'Special Interest', 'Television']","{'neg': 0.088, 'neu': 0.677, 'pos': 0.234, 'compound': 0.6808}",0.6808
m/15_minutes,15 Minutes,Ross Anthony,False,Rotten,Fresh,2001,"Powerful, simply powerful.",male,"['Action & Adventure', 'Drama', 'Mystery & Suspense', 'Television']","{'neg': 0.0, 'neu': 0.152, 'pos': 0.848, 'compound': 0.6808}",0.6808
m/afghan_star,Afghan Star,Amber Wilkinson,False,Certified-Fresh,Fresh,2009,"Although not breaking new ground in terms of the way it is shot and edited, this is a compelling story and features some excellent archive footage.",female,"['Art House & International', 'Documentary', 'Musical & Performing Arts', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.6808}",0.6808
m/casting_by,Casting By,Leonard Maltin,False,Fresh,Fresh,2013,"In his impressively researched film, Donahue makes it clear why and how Dougherty helped define her profession.",male,"['Documentary', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.6808}",0.6808
m/carlos_2010,Carlos,Matthew Lucas,False,Certified-Fresh,Fresh,2019,"While it owes a great debt to The Godfather (a film to which Assayas tips his hat), Carlos stands tall as its own grand achievement on a rare and staggering scale.",male,"['Art House & International', 'Classics', 'Drama', 'Television']","{'neg': 0.07, 'neu': 0.73, 'pos': 0.199, 'compound': 0.6808}",0.6808
m/best_worst_movie,Best Worst Movie,Sean P. Means,False,Certified-Fresh,Fresh,2010,[The film] neatly chronicles how 'Troll 2' went from a source of shame for its participants to a kooky badge of honor - and sweetly profiles one of the film's stars.,male,"['Comedy', 'Documentary', 'Television']","{'neg': 0.087, 'neu': 0.67, 'pos': 0.243, 'compound': 0.6808}",0.6808
m/best_worst_movie,Best Worst Movie,Matt Pais,False,Certified-Fresh,Fresh,2010,An amusing celebration of a very special type of garbage.,male,"['Comedy', 'Documentary', 'Television']","{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.6801}",0.6801
m/american_grindhouse,American Grindhouse,Matt Brunson,False,Fresh,Fresh,2011,Highly recommended viewing not only for grindhouse fans but for anyone with an interest in film history.,male,"['Documentary', 'Television']","{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.6753}",0.6753
m/best_worst_movie,Best Worst Movie,Sean Axmaker,False,Certified-Fresh,Fresh,2010,Whether or not you believe Troll 2 is the single worst film ever made... any fan of so-bad-it's-good cinema will appreciate this loving tribute,male,"['Comedy', 'Documentary', 'Television']","{'neg': 0.125, 'neu': 0.581, 'pos': 0.294, 'compound': 0.6731}",0.6731
m/celluloid_closet,The Celluloid Closet,David Rooney,True,Fresh,Fresh,2009,"An immensely entertaining, galloping reflection on screen perceptions of lesbians and gay men, from the humorous to the heinous to the heartening.",male,"['Documentary', 'Television', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.6705}",0.6705
m/10011854-good_soldier,The Good Soldier,Avi Offer,False,Fresh,Fresh,2009,"A provocative, vital, honest and profoundly moving documentary.",male,"['Documentary', 'Drama', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.6705}",0.6705
m/an-evening-with-kevin-smith,An Evening with Kevin Smith,Scott Weinberg,False,Fresh,Fresh,2004,"If it's Kevin Smith's uncanny knack for witty wordplay and memorable dialogue that made you a fan, odds are you'll find a whole lot to enjoy in this unique film.",male,"['Comedy', 'Documentary', 'Television']","{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.6705}",0.6705
m/behind_the_candelabra,Behind the Candelabra,Ed Gibbs,False,Certified-Fresh,Fresh,2013,"Its raison d'etre is a terrifically spirited performance from Hollywood's most heterosexual of Lotharios, Michael Douglas, aided and abetted by Damon and Lowe.",male,"['Drama', 'Television']","{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.6705}",0.6705
m/1198569-recount,Recount,James Poniewozik,True,Certified-Fresh,Fresh,2018,"If you have the slightest interest in politics and movie treatments thereof, I recommend it.",male,"['Comedy', 'Drama', 'Television']","{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.6705}",0.6705
m/behind_the_candelabra,Behind the Candelabra,Paul Chambers,False,Certified-Fresh,Fresh,2013,"Michael Douglas transforms himself into the Las Vegas entertainer with style and, most of all, believability. Liberace was larger-than-life to say the least, and it would be easy to go the SNL route with a character by painting him with broad strokes.",male,"['Drama', 'Television']","{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.6705}",0.6705
m/behind_the_candelabra,Behind the Candelabra,Louise Keller,False,Certified-Fresh,Fresh,2013,"In the hands of a lesser filmmaker, this is a project that might have gone terribly wrong, but ranking high on the entertainment meter, it smacks of authenticity, has pizzazz, humour, poignancy and above all, heart",female,"['Drama', 'Television']","{'neg': 0.103, 'neu': 0.711, 'pos': 0.186, 'compound': 0.6705}",0.6705
m/casting_by,Casting By,Nathalie Atkinson,False,Fresh,Fresh,2013,Donahue makes a compelling case that publicly unsung hero Dougherty (and L.A. counterpart Lynn Stalmaster) had a profound influence on the industry.,female,"['Documentary', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.6705}",0.6705
m/1146572-honeymooners,The Honeymooners,Michael Szymanski,False,Rotten,Rotten,2005,"Silly remake, but not the worst of the year",male,"['Comedy', 'Drama', 'Television']","{'neg': 0.0, 'neu': 0.56, 'pos': 0.44, 'compound': 0.6695}",0.6695
m/1146572-honeymooners,The Honeymooners,Peter T. Chattaway,False,Rotten,Rotten,2006,"Fans of the original series probably won't care for it, and the rest of us could probably get the same kind of entertainment in our living rooms, for free.",male,"['Comedy', 'Drama', 'Television']","{'neg': 0.074, 'neu': 0.7, 'pos': 0.227, 'compound': 0.6683}",0.6683
m/1146572-honeymooners,The Honeymooners,Peter Canavese,False,Rotten,Rotten,2005,"The Honeymooners, though not bad, is hardly ever good, either.",male,"['Comedy', 'Drama', 'Television']","{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.6675}",0.6675
m/burden_of_dreams,Burden of Dreams,Jonathan R. Perry,False,Fresh,Fresh,2004,A searing voyeur's peek at two of cinema's most audacious talents -- and megalomaniacs.,male,"['Documentary', 'Musical & Performing Arts', 'Television']","{'neg': 0.0, 'neu': 0.668, 'pos': 0.332, 'compound': 0.6674}",0.6674
