rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/black_narcissus,Black Narcissus,Dave Calhoun,True,Fresh,Fresh,2006,"Theatre this Michael Powell film most certainly is, as stressed by the gothic melodrama of the story and the acting, the studio setting with its beautiful backdrops and vivid colours and the most deliberate of characters and events.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.055, 'neu': 0.796, 'pos': 0.15, 'compound': 0.6361}",0.6361
m/black_narcissus,Black Narcissus,Dennis Schwartz,False,Fresh,Fresh,2005,It might be the most beautiful film ever done in Technicolor.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.6361}",0.6361
m/10002635-bridge_of_san_luis_rey,The Bridge of San Luis Rey,Liz Braun,False,Rotten,Fresh,2005,"It is an intense philosophical undertaking that examines questions of faith, fate and chance.",female,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.6249}",0.6249
m/8-the-mormon-proposition,8: The Mormon Proposition,Richard Knight,False,Fresh,Fresh,2010,A great cautionary tale.,male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}",0.6249
m/black_nativity,Black Nativity,Michael Dequina,False,Rotten,Fresh,2013,"What lingers strongly in the memory and heart is, as it should be, the sweet, celebratory sensation of song.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.6249}",0.6249
m/10_questions_for_the_dalai_lama,10 Questions for the Dalai Lama,Loey Lockerby,False,Fresh,Fresh,2007,[Ray's] particular interest in Asia serves him well as he explores the Dalai Lama's world.,unknown,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.718, 'pos': 0.282, 'compound': 0.6249}",0.6249
m/1021015-ten_commandments,The Ten Commandments,Jonathan Rosenbaum,True,Fresh,Fresh,2008,"With a running time of nearly four hours, Cecil B. De Mille's last feature and most extravagant blockbuster is full of the absurdities and vulgarities one expects, but it isn't boring for a minute.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.6165}",0.6165
m/black_nativity,Black Nativity,Bill Goodykoontz,True,Rotten,Fresh,2013,"The singing is terrific, particularly whenever Hudson belts out a number (and there is really no other way to describe her powerhouse vocals). But the story is trite and predictable, if heartfelt.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.104, 'neu': 0.686, 'pos': 0.21, 'compound': 0.6128}",0.6128
m/1170009-conversations_with_god,Conversations With God,Peter Hartlaub,True,Rotten,Rotten,2006,"If God did start speaking to some random homeless guy, wouldn't he come up with some better material?",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.6124}",0.6124
m/1170009-conversations_with_god,Conversations With God,Jim Lane,False,Rotten,Fresh,2008,"The film is professionally mounted, smoothly constructed and carried with ease by Czerny's assured performance.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.6124}",0.6124
m/black_nativity,Black Nativity,Dwight Brown,False,Rotten,Fresh,2017,Black Nativity is a jubilant experience.,male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.6124}",0.6124
m/1125461-luther,Luther,Scott Nash,False,Rotten,Fresh,2003,"Entertaining enough, up to a certain point.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.6124}",0.6124
m/black_narcissus,Black Narcissus,Joseph Jon Lanthier,False,Fresh,Fresh,2012,"Michael Powell was right when he called Black Narcissus an ""erotic film,"" but the attraction is pure Pygmalionism.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.6124}",0.6124
m/amen,Amen,Robin Clifford,False,Fresh,Fresh,2003,"One of the main draws for ""Amen"" is the outstanding performance, among others, by Ulrich Tukur.",mostly_male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.6124}",0.6124
m/1125461-luther,Luther,Bruce Kirkland,False,Rotten,Fresh,2004,"An entertaining, well-crafted primer on one of the most important Christian leaders since Jesus Christ.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.6115}",0.6115
m/1170009-conversations_with_god,Conversations With God,Peter Canavese,False,Rotten,Rotten,2006,"Conversations with God. Nice work if you can get it, and you can get it if you try.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.5994}",0.5994
m/1017021-quo_vadis,Quo Vadis?,Steve Crum,False,Fresh,Fresh,2008,"Super MGM spectacular, Roman style, headlining Robert Taylor.",male,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.5994}",0.5994
m/1021015-ten_commandments,The Ten Commandments,Steven D. Greydanus,False,Fresh,Fresh,2006,"As much a testament and a fixture of traditional American ideals and affections as a courthouse display of the stone tablets, and as weighty and solid.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.5994}",0.5994
m/10_questions_for_the_dalai_lama,10 Questions for the Dalai Lama,Marrit Ingman,False,Fresh,Fresh,2007,"A slam-dunk for history classes -- informative and challenging, touching on issues of free speech, modernity, democracy, and globalism.",female,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.5994}",0.5994
m/ayurveda_the_art_of_being,Ayurveda: the Art of Being,Maria Garcia,False,Rotten,Fresh,2002,"Pan Nalin's exposition is beautiful and mysterious, and the interviews that follow, with the practitioners of this ancient Indian practice, are as subtle and as enigmatic.",female,"['Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.5994}",0.5994
m/brother_sun_sister_moon,"Brother Sun, Sister Moon (Fratello sole, sorella luna)",Clancy Sigel,False,Rotten,Fresh,2015,"Extraordinarily, Zeffirelli has made a beautiful and simple film.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.5994}",0.5994
m/1021015-ten_commandments,The Ten Commandments,Tim Dirks,False,Fresh,Fresh,2000,"The Ten Commandments (1956), Cecil B. De Mille's most spectacular epic and last film. Although a blockbuster, the film reverts to melodramatic style,",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.5994}",0.5994
m/10006007-the_second_chance,The Second Chance,Peter T. Chattaway,False,Rotten,Fresh,2006,"This may be a church movie, but it's one of the better ones.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.5927}",0.5927
m/black_nativity,Black Nativity,Kevin C. Johnson,True,Rotten,Rotten,2013,"""Black Nativity"" has its heart in the right place, but that's simply not enough to make it a good movie.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.5927}",0.5927
m/10_questions_for_the_dalai_lama,10 Questions for the Dalai Lama,G. Allen Johnson,True,Fresh,Fresh,2007,"There have been several documentaries about the Dalai Lama, but few have done a better job of packaging the Tibetan religious leader's circumstances, both historical and current, along with his philosophies, than 10 Questions for the Dalai Lama.",unknown,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.5927}",0.5927
m/bonhoeffer,Bonhoeffer,Philip Kennicott,True,Fresh,Fresh,2003,"There is both spiritual and historical substance in the things said, and such obvious reverence for the subject, that the film ultimately has a charming charmlessness.",male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.5859}",0.5859
m/1011028-jesus_christ_superstar,Jesus Christ Superstar,Matt Brunson,False,Rotten,Fresh,2020,The Webber-Rice score and the complex interpretations of Christ and Judas win out over any shortcomings.,male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.5859}",0.5859
m/black_nativity,Black Nativity,John Hazelton,False,Rotten,Fresh,2013,"Vividly staged and refreshingly light on Christmas schmaltz, writer-director Kasi Lemmons' Black Nativity reinvents poet Langston Hughes' sixties play of the same title as an engaging contemporary musical drama.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.5859}",0.5859
m/1011626-king_of_kings,King of Kings,John Urbancich,False,Fresh,Fresh,2003,Perfect for Easter TV.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.5719}",0.5719
m/black_narcissus,Black Narcissus,Michael J. Casey,False,Fresh,Fresh,2019,Black Narcissus is an Archers' film. And it's perfect.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.5719}",0.5719
m/1017021-quo_vadis,Quo Vadis?,Emanuel Levy,False,Fresh,Fresh,2008,"By today's standards, Mervyn LeRoy's film is a kitschy spectacle, but in 1951, it was immensely popular and MGM spent its biggest budget to date for a star-driven production that shot for a whole year at Rome's Cinnecitta Studios.",male,"['Classics', 'Documentary', 'Drama', 'Special Interest', 'Romance', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.5719}",0.5719
m/10006007-the_second_chance,The Second Chance,Lisa Kennedy,True,Rotten,Fresh,2006,Second Chance delivers its parable of spiritual growth with enough tender nuance that it doesn't merely preach to the choir.,female,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.5574}",0.5574
m/1170009-conversations_with_god,Conversations With God,Roger Moore,True,Rotten,Rotten,2006,The 'God' in Conversations with God acts like a psychotherapist and talks in the buzz-phrases of self-help speak.,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.5574}",0.5574
m/8-the-mormon-proposition,8: The Mormon Proposition,Mike McGranaghan,False,Fresh,Fresh,2010,"The thing the film does best is to put a human face on the issue, to show us individuals (and couples) who were directly affected by the passing of Prop 8.",male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.047, 'neu': 0.828, 'pos': 0.124, 'compound': 0.5574}",0.5574
m/augustine_2012,Augustine,Ignatiy Vishnevetsky,True,Fresh,Fresh,2013,Its world is small but convincing.,unknown,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.585, 'pos': 0.415, 'compound': 0.5499}",0.5499
m/10006007-the_second_chance,The Second Chance,Jeannette Catsoulis,True,Rotten,Fresh,2006,"Startlingly direct, if unavoidably preachy, The Second Chance takes aim at Christianity's racial divide and the corporatization of faith.",female,"['Drama', 'Faith & Spirituality']","{'neg': 0.059, 'neu': 0.724, 'pos': 0.217, 'compound': 0.5423}",0.5423
m/bonhoeffer,Bonhoeffer,Robin Clifford,False,Fresh,Fresh,2003,"""Bonhoeffer"" is a sometimes-fascinating piece of historical work, especially for the amateur scholars interested in all things about the rise and fall of the Nazis, but loses steam when it shifts to the courageous, bland life of Dietrich Bonhoeffer.",mostly_male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.066, 'neu': 0.788, 'pos': 0.145, 'compound': 0.5423}",0.5423
m/ayurveda_the_art_of_being,Ayurveda: the Art of Being,Frederic and Mary Ann Brussat,False,Rotten,Fresh,2002,A fascinating documentary that provides a rounded and revealing overview of this ancient holistic healing system,male,"['Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.5423}",0.5423
m/bonhoeffer,Bonhoeffer,Chris Hewitt,False,Fresh,Fresh,2003,"When its subject is as fascinating as Dietrich Bonhoeffer, a movie doesn't need bells and whistles.",mostly_male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.5423}",0.5423
m/1010555-inherit_the_wind,Inherit the Wind,James Kendrick,False,Fresh,Fresh,2002,"Producer-director Stanley Kramer ably handles the incendiary material visually, making good use of deep focus and careful compositions",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.78, 'pos': 0.22, 'compound': 0.5423}",0.5423
m/ayurveda_the_art_of_being,Ayurveda: the Art of Being,Jordan Reed,False,Rotten,Fresh,2002,"Reinforces the often forgotten fact of the world's remarkably varying human population and mindset, and its capacity to heal using creative, natural and ancient antidotes.",male,"['Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality', 'Sports & Fitness']","{'neg': 0.065, 'neu': 0.751, 'pos': 0.184, 'compound': 0.5423}",0.5423
m/black_nativity,Black Nativity,Matt Brunson,False,Rotten,Rotten,2013,"Hudson's singing and Whitaker's acting compensate somewhat, but for a truly inventive and uplifting African-American piece set in New York during the Yuletide season, skip Black Nativity and watch Run-DMC's ""Christmas in Hollis"" music video instead.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.908, 'pos': 0.092, 'compound': 0.5353}",0.5353
m/1011028-jesus_christ_superstar,Jesus Christ Superstar,Christopher Null,False,Rotten,Fresh,2003,"Overall: Some good songs, some interesting choreography, and some utterly forgotten actors.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.131, 'neu': 0.536, 'pos': 0.333, 'compound': 0.5279}",0.5279
m/augustine_2012,Augustine,David Zuckerman,False,Fresh,Rotten,2013,Trading historical detail for atmospheric sensuality doesn't do this story justice.,male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.5267}",0.5267
m/black_nativity,Black Nativity,Stefan Pape,False,Rotten,Rotten,2013,"Whitaker's performance is one of only a few positives, as a film that ends on such an illusory, elaborate and downright absurd finale.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.5267}",0.5267
m/1125461-luther,Luther,Jules Brenner,False,Rotten,Fresh,2003,"...likely to engender inspiration amidst the pews, as this biopic about the church reformer is so obviously designed to do.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.5267}",0.5267
m/black_nativity,Black Nativity,Ann Hornaday,True,Rotten,Fresh,2013,"By the time the film reaches its biblically inspired dreamscape of a climax, ""Black Nativity"" qualifies as equal parts surreal and stirring.",female,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.5267}",0.5267
m/black_nativity,Black Nativity,Josh Larsen,False,Rotten,Rotten,2013,...mostly involves sermonizing of the stultifying kind.,male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.638, 'pos': 0.362, 'compound': 0.5267}",0.5267
m/8-the-mormon-proposition,8: The Mormon Proposition,Stephen Holden,True,Fresh,Fresh,2010,"The highly emotional documentary is narrated by Dustin Lance Black, the screenwriter for Milk, who, like Mr. Cowan, is gay and grew up in a Mormon household.",male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.5256}",0.5256
m/black_nativity,Black Nativity,Todd Jorgenson,False,Rotten,Rotten,2013,This story of seasonal healing ultimately feels too predictable and heavy-handed to bring much uplifting Christmas cheer.,male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.5106}",0.5106
m/bonhoeffer,Bonhoeffer,Marc Mohan,False,Fresh,Fresh,2003,Director Martin Doblmeier has assembled an impressive array of archival material and recent interviews.,male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.5106}",0.5106
m/black_nativity,Black Nativity,Frank Swietek,False,Rotten,Rotten,2013,"Even though its heart is in the right place and it boasts a strong cast, it's a case of preaching--and singing--to the choir.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.858, 'pos': 0.142, 'compound': 0.5106}",0.5106
m/act_of_god,Act of God,Ella Taylor,True,Fresh,Rotten,2009,"Baichwal is the least judgmental of interviewers, which is a double-edged sword when the solemn testimony (""I had come to meet me"") induces a barely resistible urge to laugh.",female,"['Art House & International', 'Documentary', 'Faith & Spirituality']","{'neg': 0.043, 'neu': 0.836, 'pos': 0.12, 'compound': 0.5106}",0.5106
m/amen,Amen,Wade Major,False,Fresh,Fresh,2002,"Even flawed Costa-Gavras is generally worth watching, if for nothing more substantial than the painstaking care he gives to every facet of the filmmaking process.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.063, 'neu': 0.761, 'pos': 0.176, 'compound': 0.5092}",0.5092
m/10_questions_for_the_dalai_lama,10 Questions for the Dalai Lama,Graham Killeen,False,Fresh,Rotten,2007,"[Director] Ray interjects observations about his own travels like a backup musician who thinks he's the frontman. A little less cowbell, please.",male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.5037}",0.5037
m/black_nativity,Black Nativity,Allen Almachar,False,Rotten,Rotten,2020,"We're in that strange area where a film balances between two opposite ends: it's impossible to hate, but really tough to love",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.204, 'neu': 0.583, 'pos': 0.213, 'compound': 0.5033}",0.5033
m/black_nativity,Black Nativity,Duane Dudek,False,Rotten,Fresh,2013,"Movies are a secular church, but Forest Whitaker makes ""Black Nativity"" feel like an actual one.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.5023}",0.5023
m/1170009-conversations_with_god,Conversations With God,Teresa Budasi,True,Rotten,Rotten,2006,"Spirituality is big business, especially on the printed page, but in movies we like the Big Message in the form of metaphor or allegory rather than a hammer over the head.",female,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.5023}",0.5023
m/10002635-bridge_of_san_luis_rey,The Bridge of San Luis Rey,Angela Baldassarre,False,Rotten,Rotten,2005,A wobbly Bridge. Impressive cast can't save terrible script.,female,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.195, 'neu': 0.371, 'pos': 0.434, 'compound': 0.4983}",0.4983
m/black_robe,Black Robe,Frederic and Mary Ann Brussat,False,Fresh,Fresh,2003,This compelling tale of adventure set in 17th century Canada is a spiritual classic,male,"['Action & Adventure', 'Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.4939}",0.4939
m/amen,Amen,Kevin Thomas,True,Fresh,Fresh,2003,"A handsome period production of fluidity and subtlety, intimate and large-scale.",male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.4939
m/black_nativity,Black Nativity,Mark Kermode,False,Rotten,Fresh,2013,You'd have to be pretty full of seasonal humbug to resist this ...,male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.4939}",0.4939
m/1170009-conversations_with_god,Conversations With God,Ross Anthony,False,Rotten,Fresh,2006,"B movie w/ good heart. Not everyone will buy into the spirituality dogma, I'm not sure I do. But, there is a definite need for all of us to take a deeper look into our souls.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.042, 'neu': 0.827, 'pos': 0.131, 'compound': 0.48}",0.48
m/brother_sun_sister_moon,"Brother Sun, Sister Moon (Fratello sole, sorella luna)",Variety Staff,True,Rotten,Fresh,2009,"Franco Zeffirelli has utilized a style of simple elegance, befitting both the period and the subject.",unknown,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.4767}",0.4767
m/1125461-luther,Luther,Scott Brown,True,Rotten,Fresh,2003,"Heady theological badminton, as vigorously thoughtful as it is piously historical.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.4767}",0.4767
m/1011028-jesus_christ_superstar,Jesus Christ Superstar,Ken Hanke,False,Rotten,Fresh,2003,"Flawed, but still worthwhile film of the show.",male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.4767}",0.4767
m/1170009-conversations_with_god,Conversations With God,Stephen Whitty,True,Rotten,Rotten,2006,"What He does want, according to Walsch, is for us to have jobs we really like, and to make money. Lots of money.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.4754}",0.4754
m/black_narcissus,Black Narcissus,Frederic and Mary Ann Brussat,False,Fresh,Fresh,2010,A 1947 English film classic about the challenges of desire faced by some nuns in a new mission in the Himalayas.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.4588}",0.4588
m/black_narcissus,Black Narcissus,Tom Meek,False,Fresh,Fresh,2020,Surprising and compelling in ways you might not expect.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.4588}",0.4588
m/black_nativity,Black Nativity,Jeffrey M. Anderson,False,Rotten,Fresh,2013,A bittersweet Christmas movie with a strong black cast.,male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.135, 'neu': 0.521, 'pos': 0.344, 'compound': 0.4588}",0.4588
m/black_nativity,Black Nativity,Chris Hewitt,False,Rotten,Fresh,2013,"When the people stop talking and start singing, which is what happens in most of the movie, ""Black Nativity"" is glorious.",mostly_male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.087, 'neu': 0.748, 'pos': 0.165, 'compound': 0.4588}",0.4588
m/1011626-king_of_kings,King of Kings,Geoff Andrew,True,Fresh,Fresh,2006,This is one of the most interesting screen versions of the Gospels.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.4576}",0.4576
m/1011626-king_of_kings,King of Kings,Tim Brayton,False,Fresh,Fresh,2013,Many of the scenes (especially the ones centered on Pilate and John the Baptist) are as good as anything in the history of the Biblical epic.,male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.4404}",0.4404
m/ayurveda_the_art_of_being,Ayurveda: the Art of Being,Lou Lumenick,True,Rotten,Rotten,2002,It would work much better as a one-hour TV documentary.,mostly_male,"['Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404
m/1021015-ten_commandments,The Ten Commandments,Ken Hanke,False,Fresh,Fresh,2002,"Big, hokey, and unintentionally funny.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404
m/10_questions_for_the_dalai_lama,10 Questions for the Dalai Lama,Stephen Hunter,True,Fresh,Fresh,2007,"A nicely crafted, economic (it's only 85 minutes) introduction to that most eminent of men, the spiritual leader and deposed head of state of Tibet.",male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.4404}",0.4404
m/1011028-jesus_christ_superstar,Jesus Christ Superstar,Wesley Lovell,False,Rotten,Rotten,2000,Jesus Christ Superstar makes a better musical than a movie.,male,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",0.4404
m/10_questions_for_the_dalai_lama,10 Questions for the Dalai Lama,Dennis Schwartz,False,Fresh,Fresh,2007,"A refreshing, informative and worthy documentary.",male,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404
m/black_nativity,Black Nativity,Linda Barnard,True,Rotten,Rotten,2013,"The corny, greeting-card feel of the second half weakens what begins as a creatively rendered take on a holiday film.",female,"['Drama', 'Musical & Performing Arts', 'Faith & Spirituality']","{'neg': 0.102, 'neu': 0.667, 'pos': 0.231, 'compound': 0.4404}",0.4404
m/amen,Amen,Frank Swietek,False,Fresh,Fresh,2003,Less a gripping drama than a stimulating bit of polemic.,male,"['Art House & International', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",0.4404
m/1010555-inherit_the_wind,Inherit the Wind,Geoff Andrew,True,Fresh,Fresh,2006,"Tolerably gripping in its old-fashioned way, thanks chiefly to old pro performances from Tracy and March as the rival lawyers and ideologists.",male,"['Classics', 'Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.4404}",0.4404
m/1125461-luther,Luther,Steven Rea,True,Rotten,Fresh,2003,An entertaining history lesson.,male,"['Drama', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404
m/1170009-conversations_with_god,Conversations With God,Jonathan Rosenbaum,True,Rotten,Rotten,2006,"Writer Eric DelaBarre and director Stephen Simon deliver Walsch's apotheosis without any trace of irony. But their treatment of his misfortunes has some of the ring of truth, even though the movie lingers far too long over its own epiphanies.",male,"['Drama', 'Faith & Spirituality']","{'neg': 0.026, 'neu': 0.904, 'pos': 0.07, 'compound': 0.431}",0.431
m/act_of_god,Act of God,John Hartl,True,Fresh,Fresh,2009,"""It changed my way of looking at the world,"" says one of the survivors. That's not a bad description of the movie itself.",male,"['Art House & International', 'Documentary', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.431}",0.431
m/augustine_2012,Augustine,Mick LaSalle,True,Fresh,Rotten,2013,"That the film raises interesting questions might be good enough, except that, while the movie goes about denying us information we want, it gives us details we don't need. ""Augustine"" churns slowly and doesn't make for compelling viewing.",male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.092, 'neu': 0.751, 'pos': 0.157, 'compound': 0.428}",0.428
