rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list
m/1196003-princess_and_the_frog,The Princess and the Frog,Kevin Williamson,False,Certified-Fresh,Fresh,2009,All of it will doubtlessly satisfy fans seeking some substance with their style.,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Bill Gibron,False,Certified-Fresh,Fresh,2009,"It's like getting into a time machine and going back to the days of great mouse detectives, lion kings, and open-hearted beauties and their lovelorn beasts.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Amy Biancolli,True,Certified-Fresh,Fresh,2009,It's nice to know that the studio behind Cinderella can still cast a spell in two dimensions.,female,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Liam Lacey,True,Certified-Fresh,Fresh,2009,"Randy Newman provides the score, which, if short of memorable tunes, is rich in authenticity, with a mixture of local flavoured ragtime, zydeco and jazz.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Dan Kois,True,Certified-Fresh,Fresh,2009,"Efficient, well-practiced storytelling is what we expect from a Disney animated feature. The real story here for parents is the clever and careful recalibration of the princess archetype.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Brian Tallerico,False,Certified-Fresh,Fresh,2009,It's fantastic that a mostly hand-drawn Disney film will be a part of the story when history books write about this great year for the form. But maybe I'm just old-fashioned.,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Tom Long,True,Certified-Fresh,Fresh,2009,An instant if minor classic.,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Lisa Kennedy,True,Certified-Fresh,Fresh,2009,The visual artistry of the song-and-dance numbers captivates.,female,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Roger Moore,True,Certified-Fresh,Fresh,2009,Disney's The Princess and the Frog is an instant classic and one of the year's best films.,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Wesley Morris,True,Certified-Fresh,Rotten,2009,"The way she resists the fantasy formula is admirable, but ultimately (and disappointingly) futile.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Chris Vognar,True,Certified-Fresh,Fresh,2009,"Light on its feet, confident and modern, it's the work of a company hungry for respect and eager to remind moviegoers of its enchanting roots.",mostly_male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Marc Savlov,False,Certified-Fresh,Fresh,2009,It's Disney's best traditionally animated outing in ages.,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,John Wirt,False,Certified-Fresh,Fresh,2009,"Steeped in the Big Easy, The Princess and the Frog revives hand-drawn animation in gloriously entertaining style.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Willie Waffle,False,Certified-Fresh,Fresh,2009,"They avoid trying to make the film hip, modern and sassy, which is such a breath of fresh air. The Princess and The Frog is like the antidote to Alvin and the Chipmunks: The Sqeakquel.",mostly_male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Matt Soergel,False,Certified-Fresh,Fresh,2009,"To generations raised on Disney movies, it's like coming home again.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Kevin McCarthy,False,Certified-Fresh,Fresh,2009,The Princess and the Frog is a beautifully vibrant film where every single character shines; not just the leads. Keith David voices a perfect villain.,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,John Beifuss,False,Certified-Fresh,Rotten,2009,"Say it loud, I'm green and I'm proud: 'It's not slime, it's mucus,' Tiana asserts during the film's final act, after Disney's first African-American princess has spent most of the film in the emerald skin of an amphibian.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Mike Scott,False,Certified-Fresh,Fresh,2009,"Warm and cozy, break-out-in-song entertainment, built upon beautiful artwork - the French Quarter scenes positively glow - and a toe-tapping collection of Big Easy music.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Peter Canavese,False,Certified-Fresh,Fresh,2009,"The beautifully hand-drawn The Princess and the Frog keeps up a brisk pace and energy, but only partly achieves the effervescence of a Disney 'classic.' [Blu-ray]",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Ann Hornaday,True,Certified-Fresh,Fresh,2009,You can exhale now: The Princess and the Frog is a triumph on every one of the myriad levels it has been asked to succeed on.,female,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Marc Mohan,False,Certified-Fresh,Fresh,2009,"The visual pizzazz and originality of the animation show that, if anyone doubted it, you can still make a perfectly decent cartoon the old-fashioned way.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,James Berardinelli,True,Certified-Fresh,Fresh,2009,"The Princess and the Frog is so in synch with the early entries into Disney's so-called ""second golden age"" that one wonders how the company could have gotten away from these movies in the first place.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Nina Garin,False,Certified-Fresh,Fresh,2009,"In classic Disney tradition, the movie is a funny and endearing adventure. It's filled with beautiful hand-drawn animation that gives jazz-age New Orleans a golden-hued landscape that's as rich as its culture.",female,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Steven D. Greydanus,False,Certified-Fresh,Fresh,2009,"Naveen is no Emperor Kuzco, and Tiana is no Nani, but compared to almost any Disney fairy tale short of Beauty and the Beast they're Disney's most engaging power couple to date.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Linda Barnard,True,Certified-Fresh,Fresh,2009,A lovely toon destined to join the Mouse House's best-loved classics.,female,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Brandon Fibbs,False,Certified-Fresh,Fresh,2009,Disney's The Princess and the Frog is like a visit from an old friend after a long time spent apart.,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Chris Hewitt,False,Certified-Fresh,Fresh,2009,"Comforting and familiar, The Princess and the Frog is the cinematic equivalent of a cup of cocoa and a snickerdoodle.",mostly_male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Diva Velez,False,Certified-Fresh,Rotten,2009,"Slapdash and second rate in script, animation and musical score, The Princess and the Frog is as shrill, uninteresting and headache-inducing as the worst Saturday morning cartoon.",female,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Frederic and Mary Ann Brussat,False,Certified-Fresh,Rotten,2009,A dull holiday animated feature set in New Orleans with bland characters and an uninventive storyline.,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Jeffrey Westhoff,False,Certified-Fresh,Fresh,2009,Princess and the Frog revels in the sumptuous qualities of mood and color and especially music that flow naturally through hand-drawn animation but eludes the subroutines of computer animation.,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Pablo Villaça,False,Certified-Fresh,Rotten,2009,"Embora seja ótimo ver as animações tradicionais, em 2D, de volta ao cronograma de produção da Disney, ainda não foi desta vez que John Lasseter conseguiu se estabelecer como um gênio também neste departamento.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Tim Brayton,False,Certified-Fresh,Fresh,2009,"A perfectly satisfying entry in the long history of Disney feature animation, one that will in due course join the ranks of the middle-tier classics if not the legends.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Keith Cohen,False,Certified-Fresh,Fresh,2009,This wholesome viewing experience will capture the beating heart of the inner child existing in all of us.,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Kit Bowen,False,Certified-Fresh,Fresh,2009,"The film is a wonderful reminder of how Disney truly is the king of hand-drawn animation, with the rich, lush backgrounds and a fluidity in the characters that you really can't get anywhere else.",mostly_male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,A.O. Scott,True,Certified-Fresh,Rotten,2009,"Most of The Princess and the Frog looks more like one of Disney's straight-to-DVD sequels than like their animated classics, and the few big, fun musical set-pieces are brought down by second-rate songwriting.",unknown,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Jackie K. Cooper,False,Certified-Fresh,Rotten,2009,An important Disney movie but one lacking the emotional impact and memorable great songs of his other hits.,andy,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Robert Roten,False,Certified-Fresh,Fresh,2009,Brilliant artwork offset by weak characters and forgettable songs.,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Matt Brunson,False,Certified-Fresh,Fresh,2009,"So is The Princess and the Frog the start of a new era, or merely a hiccup that will quickly be stifled?",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Ken Hanke,False,Certified-Fresh,Fresh,2009,Despite all the fuss that's been made over the fact that this is Disney's first film with a black heroine this is pretty completely Disney basic.,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Linda Cook,False,Certified-Fresh,Fresh,2009,"Once again, Disney gives animation the royal treatment in 'The Princess and the Frog.'",female,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Louise Keller,False,Certified-Fresh,Fresh,2009,"Never lose sight of what is really important is the moral of this enchanting Disney animation whose jazzy and funky twist on the original fable brings a degustation of surprises, laughter and music.",female,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Kam Williams,False,Certified-Fresh,Fresh,2009,An instant animated classic destined to delight kids of all ages for generations to come!,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Christopher Smith,False,Certified-Fresh,Fresh,2009,"It doesn't tread much new ground, but that's beside the point. The lack of a black princess in Disney's repertoire was as appalling as it was glaring. This otherwise excellent film makes a solid effort to remedy that.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Sara Michelle Fetters,False,Certified-Fresh,Fresh,2009,"This movie doesn't just concern itself with magic, it is magic, pure joy and rapturous glee oozing off of every frame.",female,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Karina Montgomery,False,Certified-Fresh,Fresh,2009,"Wonderful classic story, flawless hand-drawn animation, fun and appropriately arranged music, it's all there. To every parent of a young girl who has sworn fealty to the galaxy of Disney princesses, this movie turns that nonsense on its head.",female,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Widgett Walls,False,Certified-Fresh,Fresh,2010,"If you have any little girls on your premises, they will eat this up like a pack of caffeinated dingos.",unknown,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Rob Humanick,False,Certified-Fresh,Fresh,2010,"Advertising campaigns be damned, the film is most progressive in its decision to not emphasize the color of its hard-working heroine's skin.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Jordan Hiller,False,Certified-Fresh,Fresh,2010,"Ron Clements and John Musker's vibrant, emotionally resonant movie earns extra points for not only giving platform to carry on and trumpet the recently muted voice of majestic and mysterious New Orleans, Louisiana, but also for introducing a princess whos",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Giles Hardie,True,Certified-Fresh,Fresh,2010,"Disney are back doing hand drawn animation, and despite a slightly stuttering start to shake off the cobwebs, they're still doing it very well.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Lynden Barber,False,Certified-Fresh,Fresh,2010,"Though the animation technique here is old school, it's zippy and quick-witted and the story skills that elevate Pixar's work are on display.",unknown,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Anders Wotzke,False,Certified-Fresh,Rotten,2010,"It's likely that The Princess and the Frog will be remembered for being the first Disney animation to feature a black princess, rather than for being a great movie.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Bruce Bennett,False,Certified-Fresh,Fresh,2010,"Though old school in craft, Disney proves that a good story infused with terrific music and lovable characters can still be a winning formula.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Anton Bitel,False,Certified-Fresh,Rotten,2010,"like one of the characters at the film's masked ball, The Princess And The Frog is the Disney film that pretends not to be a Disney film, but in the end cannot help lowering its mask and reverting to type.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Helen O'Hara,False,Certified-Fresh,Fresh,2010,"Exactly as good as Musker and Clements' earlier efforts, so a return to the form of Disney's early 1990s classics. The animation is gorgeous, the heroine feisty and the animals amusing - but this may be too scary for the very small.",female,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Tom Huddleston,True,Certified-Fresh,Fresh,2010,"Randy Newman's songs are a little too blandly Randy Newman-ish and the story is uneven, but there are some great characters, some even better jokes, a general sense of good humour and that entrancing, eye-ravishing old-school animation.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Catherine Bray,False,Certified-Fresh,Fresh,2010,"It's a nice set-up, but the supporting cast are retreads of characters we've seen many times from Disney throughout the ages, and their wisecracks won't measure up for a grown-up crowd.",female,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Kevin Maher,True,Certified-Fresh,Fresh,2010,The closest yet that Disney's traditional 2-D animation has come to threatening the supremacy of the computer-generated Pixar-style tales.,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Peter Bradshaw,True,Certified-Fresh,Rotten,2010,"Disney may wish to reach out to people of colour - but the colour green wasn't what we had in mind. It's a moderate film, nowhere near the Toy Story league.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Tim Robey,True,Certified-Fresh,Fresh,2010,"Intermittently appealing and great to look at, this doesn't add up to classic Disney, but it's heaps better than the gruesome Home on the Range, which looked to be the last gasp of these old-style toons. It proves there's life in dem bones yet.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Simon Reynolds,False,Certified-Fresh,Fresh,2010,"Princess is a welcome throwback and a reminder of Disney's filmmaking legacy. The excellent craftsmanship, madcap supporting characters and unique backdrop will be refreshing to those who are all pixeled out by the never-ending onslaught of digital toons.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Elliott Noble,False,Certified-Fresh,Fresh,2010,"At the end of the day, it's okay. But when it comes to animation from Disney, 'okay' is a bit of a let-down.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Neil Smith,False,Certified-Fresh,Fresh,2010,"Disney's attempt at an instant animated classic will impress the kids, but leave older Mouseketeers wistful for former glories.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Alan Jones,False,Certified-Fresh,Fresh,2010,This is a likeable enough Southern-fried fantasia but it lacks the transporting magical quality of other more memorable Disney efforts.,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Christopher Tookey,False,Certified-Fresh,Fresh,2010,"The Princess And The Frog isn't perfect, but it is highly entertaining. Its charming, feelgood escapism will amuse young and old alike. It has a witty take on the old fairy tale, lively characters and colourful visuals.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,David Edwards,False,Certified-Fresh,Fresh,2010,"The issue of race is delicately handled, though, leaving you to hum along to Randy Newman's excellent score, laugh at the screwball interplay between waitress and prince, and drink in the terrific animation.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Alex Zane,False,Certified-Fresh,Fresh,2010,"Though the humour is mainly for the kids, you may shed a nostalgic tear for that first time you witnessed the innocence of an old Disney cartoon.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Leo Robson,True,Certified-Fresh,Fresh,2010,New Orleans is as exhaustively filled-in as Pixar's imagined worlds.,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Anthony Quinn,True,Certified-Fresh,Fresh,2010,Disney have turned the funeral march for old-school animation into a jolly hand-crafted pageant that shows vibrant signs of life even in the age of Avatar.,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Nicholas Barber,False,Certified-Fresh,Fresh,2010,"A bright, peppy, lushly animated musical. If Disney is ever going to recapture some of the old magic, then The Princess and the Frog is a hop in the right direction.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Allan Hunter,False,Certified-Fresh,Fresh,2010,"With some gorgeous hand-drawn sequences, The Princess And The Frog may stick to a well-worn formula but it is a formula that works to perfection.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Larushka Ivan-Zadeh,False,Certified-Fresh,Fresh,2010,A burst of feel-good sunshine in a grey January.,unknown,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Derek Malcolm,True,Certified-Fresh,Fresh,2010,"This has a lot to commend it, and it isn't just nostalgia for the Disney past. It's a visual treat.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Matthew Turner,False,Certified-Fresh,Fresh,2010,"The Princess and the Frog is a hugely enjoyable, beautifully animated adventure that's fun for all the family.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Rich Cline,False,Certified-Fresh,Fresh,2010,Gorgeous imagery and an energetic story make this one of Disney's most enjoyable animated features. And the fact that the studio has returned to an eye-catching hand-drawn style is very good news for an industry that's in a visual rut.,mostly_male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Robbie Collin,False,Certified-Fresh,Fresh,2010,The Princess And The Frog is old-school Disney - the first animation of theirs for a good 12 years to recapture the magic of their early 90s output.,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Grant Lauchlan,False,Certified-Fresh,Fresh,2010,This film will charm little princesses everywhere and is a vibrant addition to the Disney catalogue.,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Alistair Harkness,False,Certified-Fresh,Fresh,2010,The animation is lush and the screwball dynamic between Tiana and Naveen lively.,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Jane Haase,False,Certified-Fresh,Fresh,2010,A charming and fun tale for children and adults alike.,female,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Sean P. Means,False,Certified-Fresh,Fresh,2010,The character design ... and detailed artwork combine to create a New Orleans that has one foot in realism and one in fantasy.,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Jules Brenner,False,Certified-Fresh,Rotten,2010,"As far as its aim goes, what's not to appreciate? But its reversion to an old classic and the technology of a prior day pervades its spunky activity with a blunting derivativeness.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Jeffrey Chen,False,Certified-Fresh,Fresh,2010,"A heady dose of nostalgia, and the question left in our heads after seeing it is, 'why did [Disney] ever stop making these?'",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Joseph Proimakis,False,Certified-Fresh,Fresh,2010,click to read full review,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Wesley Lovell,False,Certified-Fresh,Fresh,2010,The best hand-drawn Disney animation feature in over a decade.,male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Kevin A. Ranson,False,Certified-Fresh,Fresh,2010,"When you wish upon a star (in New Orleans), you can't always get what you want. But if you try sometimes, you might find (wait for it) you get what you need.",male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog,Sam Bathe,False,Certified-Fresh,Rotten,2010,"Despite the honest, authentic ideals, Disney's traditional animation studios can't cope with the imagination or storytelling of their colleagues, Pixar.",mostly_male,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
