rotten_tomatoes_link,review_content,movie_title,genre_list
m/1019761-1019761-st_valentines_day_massacre,"It's a cool, violent film, romantic in a disciplined, disenchanted way about its battling gangsters.",The St. Valentine's Day Massacre,"['Action & Adventure', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/1019761-1019761-st_valentines_day_massacre,"At the end of this nonsense, to be sure, there is a massacre to brighten things up a little. But then the pall sets in again.",The St. Valentine's Day Massacre,"['Action & Adventure', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/1019761-1019761-st_valentines_day_massacre,The carefully stylized violence and reconstruction of that era comes off very well.,The St. Valentine's Day Massacre,"['Action & Adventure', 'Cult Movies', 'Drama', 'Mystery & Suspense']"
m/1021067-terror,Anthology horror worthy of a stormy night.,Tales of Terror,"['Classics', 'Comedy', 'Cult Movies', 'Horror', 'Mystery & Suspense']"
m/1021067-terror,A wonderful addition to the Poe-AIP canon.,Tales of Terror,"['Classics', 'Comedy', 'Cult Movies', 'Horror', 'Mystery & Suspense']"
m/1021067-terror,"Among the least of the Corman-Price Poe pictures, but rendered imperishable by its hilarious/horrific wine-tasting scene between Peter Lorre and Vincent Price.",Tales of Terror,"['Classics', 'Comedy', 'Cult Movies', 'Horror', 'Mystery & Suspense']"
m/1021067-terror,Fun scares with Vincent Price and Peter Lorre via Roger Corman.,Tales of Terror,"['Classics', 'Comedy', 'Cult Movies', 'Horror', 'Mystery & Suspense']"
m/1021067-terror,"No deixa de ser problemtico que o mais eficaz dos episdios seja justamente aquele que carregue no humor (e, por sinal, Price e Lorre esto divertidssimos em suas cenas conjuntas).",Tales of Terror,"['Classics', 'Comedy', 'Cult Movies', 'Horror', 'Mystery & Suspense']"
m/1021067-terror,The film should appeal to fans of the weird and those with a campy sense of humor more than those who are more serious about drama and Poe.,Tales of Terror,"['Classics', 'Comedy', 'Cult Movies', 'Horror', 'Mystery & Suspense']"
m/1021067-terror,"A lavish-looking, stylish piece of work.",Tales of Terror,"['Classics', 'Comedy', 'Cult Movies', 'Horror', 'Mystery & Suspense']"
m/1021067-terror,"[VIDEO] Roger Corman's status as a reliable creator of pulpy low-budget horror movies was firmly established by 1962, when he made ""Tales of Terror.""",Tales of Terror,"['Classics', 'Comedy', 'Cult Movies', 'Horror', 'Mystery & Suspense']"
m/1021067-terror,An irreproachable one-stop shop for somebody looking to have a undemanding night with a CinemaScope Gothic shocker.,Tales of Terror,"['Classics', 'Comedy', 'Cult Movies', 'Horror', 'Mystery & Suspense']"
m/1021067-terror,"Quite fun, and Vincent Price is terrific in his three roles.",Tales of Terror,"['Classics', 'Comedy', 'Cult Movies', 'Horror', 'Mystery & Suspense']"
m/1021067-terror,"""The Black Cat"" is the best story in the trilogy, a humorous tale that benefits from some unique technical tricks, a nifty twist ending and especially a wonderful performance by Peter Lorre.",Tales of Terror,"['Classics', 'Comedy', 'Cult Movies', 'Horror', 'Mystery & Suspense']"
m/1022537-venom,"Pretty darn funny, but I don't think that was the idea.",Venom,"['Cult Movies', 'Horror', 'Mystery & Suspense']"
m/1022537-venom,"Kinski is his typical insane self, but this killer snake thriller lacks bite.",Venom,"['Cult Movies', 'Horror', 'Mystery & Suspense']"
m/1022537-venom,"no one is going to hold this film up as Kinski or Reed's best work, although there is a certain guilty pleasure in watching them in constant conflict",Venom,"['Cult Movies', 'Horror', 'Mystery & Suspense']"
m/1022537-venom,There's not one flash of creativity or a moment of tension. The obvious replaces the new. [Full Review in Spanish],Venom,"['Cult Movies', 'Horror', 'Mystery & Suspense']"
m/1023205-warriors,"A pleasure to watch, even if only to laugh at the memorable costumes and lines. Can you dig it?",The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,"a shameless, but entertaining, ode to the appeal of criminality and gangland camaraderie",The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,One of the great cult films of all time.,The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,A bad joke shoddily disguised as a gritty urban thriller. Didn't any of these guys have subway tokens?,The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,An action movie of great style and energy,The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,"A campy treat for anyone who wants to ""come out and play-ay!""",The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,"Once-notorious gang movie, now a delightfully retro experience",The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,"The movie can also be enjoyed, and enjoyed thoroughly, as a mean, dirty piece of pulp mythology.",The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,"Just what is the fanboys' beef with the new DVD ""Director's Cut"" of The Warriors, anyway?",The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,"Tight, terse and tough. The great Walter Hill once again proves he has few equals when staging intense confrontations.",The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,"See it once, and you'll want to see it again.",The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,"Visually stunning and emotionally gripping, THE WARRIORS is a classic that, after a quarter-century, has finally recieved the loving finishing touches that it so rightly deserves",The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,"OK, it's not Greek tragedy, but it is based (loosely) on Xenophon, so there.",The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,The only trouble is that I half expected them to break out into song and dance any minute a la West Side Story.,The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,"Yeah, it's really good.",The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,The Warriors Rule! One of the best action-thrillers of the 70s!,The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,One of the best gangster pictures of all time.,The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,A cult film that deserves its reputation.,The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,"Cartoonishly violent, insanely moody and pointless.",The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,"Walter Hill's vibrant 1979 adaptation of Sol Yurick's 1965 novel - based loosely on an ancient Greek story called ""Anabasis"" - is a classic cinematic record of New York City circa 1979.",The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,"If the movie is not as dangerous as its detractors claim, neither is it as glorious and memorable as some of its less discriminating admirers would have it.",The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,"It's both surrealistic pop art and sentimentalized pandering to the attitude of ""us against them,"" the have-nots against the haves.",The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,"There's a night-blooming, psychedelic shine to the whole baroque movie.",The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,[The Warriors] it is one of the most original films of the year... [Full review in Spanish],The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,"If you've never seen this film, I can't recommend it highly enough. It's definitely in my TOP 5 of ""all-time greatest movies.""",The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1023205-warriors,An influential survivalist thriller that would become a renowned cult classic.,The Warriors,"['Action & Adventure', 'Cult Movies', 'Drama']"
m/1059629-quick_and_the_dead,"Although Stone may be pleasing to some eyes, she's pretty small in the saddle here -- just an innocuous gender twist on the reluctant cowboy hero. And her story of hellbent revenge is about as compelling as a 30-second fragrance commercial.",The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,"As preposterous as the plot was, there was never a line of Hackman dialogue that didn't sound as if he believed it. The same can't be said, alas, for Sharon Stone...",The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,"It's a mess, and one that even the pickled cowboys behind me found yawningly tedious, and that's not something I ever thought I'd be saying about a Sam Raimi movie with the word ""dead"" in the title.",The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,"You get lots of clothes here, but no emperor.",The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,"Raimi's choice to give the film a comic book-like aura of mingled camp and grit makes for some fitfully energetic and entertaining moments, but it's not enough to overcome The Quick and the Dead's primary fault.",The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,"As it is, the film's more off-the-wall tendencies -- and there are plenty -- just seem ill at ease, if not completely out of place.",The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,"Without a real focus on Raimi's satirical sensibilities and acrobatic camera tricks, it's just a less-than-mediocre knock-off of Eastwood's oeuvre.",The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,Sam Raimi's over-the-top homage/sendup of old westerns actually succeeds in making Sharon Stone a believable gunslinger.,The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,"Perhaps another director could have gotten both tribute and parody to work together; in Raimi's hands, they instead cast doubt upon each other.",The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,"There should be a law that, if you're going to make a terribly clichd film, then you at least have to do something original in it. The Quick and the Dead exemplifies this.",The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,"Rarely dull, it is not noticeably compelling either, and as the derivative offshoot of a derivative genre, it inevitably runs out of energy well before any of its hotshots runs out of bullets.",The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,"The whole film has tremendous visual style, and the frequent bursts of violence are delivered with a clever and often hilarious use of special effects.",The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,"What Raimi can't find is a center. He hankers for us to giggle at the brutal archetypes he's parodying and to warm to them, too. It won't wash, pardner.",The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,Another one of those movies meant for movie freaks.,The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,"Even when the script for The Quick and the Dead runs out of surprises, which is very early, director Sam Raimi keeps the action fast and funny, though he falters when he strains for seriousness.",The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,"This film is wonderfully directed by Sam Raimi, who makes every shot pop up. From the gripping opening scene to the weird finale, every scene is full of Raimi's great visual style.",The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,"Mr. Raimi is limited by a sketch mentality, which means his jokes tend to be over long before his films end. But his tastes for visual mischief and crazy, ill-advised homage can still make for sly, sporadic fun.",The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,Awesome western. Raimi's technique heightens the standard gunfight drama.,The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,See it for yourself - surprising,The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,"Stylish Raimi western is violent, unpredictable.",The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,"Raimi's gimmicky but endlessly inventive direction gives it plenty of gas, and the excellent cast takes it the rest of the way.",The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,Sharon Stone misses the mark on this one.,The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,"A deadpan black comedy, Sam Raimi's fast-paced movie looks and sounds like a Leone oater but more so.",The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,"Raimi's movie borrows heavily from classic spaghetti westerns, but Raimi has a style of his own, and plenty of it.",The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,"Sam Raimi does a lot of interesting things in The Quick and the Dead and Sharon Stone plays a convincing female gunfighter, but the one-horse plot with no subplots to generate additional interest becomes a drag.",The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,The plot of this low-camp revenge thriller is little more than an excuse to line up one badass cowboy (or girl) opposite another and let the eyeball-to-eyeball fireworks fly.,The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,Frequent gun violence in quirky '90s Western.,The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1059629-quick_and_the_dead,...a pared-down premise that's employed to predominantly entertaining (and sporadically spellbinding) effect by Raimi...,The Quick and the Dead,"['Action & Adventure', 'Cult Movies', 'Western']"
m/1071413-last_dance,"If this is a dance, the band has left the stand, and the bus boys are already mopping up melted ice.",Last Dance,"['Cult Movies', 'Drama', 'Mystery & Suspense']"
m/1071413-last_dance,"As dances go, this Sharon Stone drama is a slow one-step with no chance of appeal.",Last Dance,"['Cult Movies', 'Drama', 'Mystery & Suspense']"
m/1071413-last_dance,Too many of its scenes are based on conventional ideas of story construction. We can see the bones beneath the skin.,Last Dance,"['Cult Movies', 'Drama', 'Mystery & Suspense']"
m/1071413-last_dance,Both Stone and Morrow are terrific and convincing. (published 5-10-96),Last Dance,"['Cult Movies', 'Drama', 'Mystery & Suspense']"
m/1071413-last_dance,Too manufactured and 'Hollywood' to elicit any real emotion.,Last Dance,"['Cult Movies', 'Drama', 'Mystery & Suspense']"
m/1071413-last_dance,You don't have to have seen the infinitely superior Dead Man Walking to sense the fatal lack of real-life texture in Last Dance.,Last Dance,"['Cult Movies', 'Drama', 'Mystery & Suspense']"
m/13th_warrior,It neither follows a trend nor sets one.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"A dull, dark, beautifully photographed but nonsensical sword - and - sorcery wannabe epic.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior seems like a made-for-TV warrior movie without enough money to get really epic.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"Let's face it. Kull: The Conqueror, as dumb and as hokey as it gets, was a lot more fun.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"See it if you like films which start off slow, have plenty of scenes in the dark, a few good battle sequences and incomprehensible men talking bunk.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"Loaded with potential, it's puzzlingly overblown and distant, as if its huge budget were an albatross around its neck.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,Character development? Nil. Plot twists? Zip. Emotional involvement with anyone in the movie? Nada.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,An abbreviated and shallow epic that comes off like an over-produced and dead-serious episode of the campy cult TV show Xena: Warrior Princess.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"This stinker barks. It has been fermenting for a couple of years as the creative minds behind it continued to cut, recut then cut again, trying to make steak out of ground beef.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,Director John McTiernan did this long before The Hunt for Red October and he would be wise to leave it off his resume.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"""Warrior"" is simply a mess. It does, however, offer the sight of Antonio Banderas (in eyeliner, no less) struggling to portray an Arab soldier, which must be one of the most curious casting choices since Demi Moore played a Puritan.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,". Seeing ""The 13th Warrior"" is like wishing for light at the end of a long dark tunnel, when we both know nothing is really there.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,It's little more than a shoddy string of action-movie cliches.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"With the possible exception of the action sequences and the very occasionally imaginative set design, it's awful.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The cheese flows fast and furious from the screen.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,Much blood. Much mud. Not enough camp.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior indulges in enough grubby histrionics and costume-adventure clichs to give you fifth-grade flashbacks.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,Ludicrously bad!,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The film falls short of its goal to find a distinct personality and never attains the suspension of belief required of genre films like Conan or 7th Voyage of Sinbad.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"It's not a good sign when what the filmmakers seemingly intended to be a straightforward action film leaves the viewers saying, 'Huh?'",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"A mud-stained, blood-soaked and completely useless movie.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"Banderas puts in a decent turn, but it's Norwegian newcomer Dennis Storhoi who steals the show; his charming, effortless performance shows both the perils and pleasures of being a Viking.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior reeks so badly of melodrama and poor acting that it carries a worst scent than a canine's least appetizing residue.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"The actual story is really nothing more than a continuous and extremely gory battle scene, filled with missing heads, hacked-off limbs, and pools of blood.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,Stupefyingly horrendous.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"The 13th Warrior contains the raw materials of an offbeat adventure, but fails to achieve the rousing mood or narrative glory of a grand epic.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior is simply without thrills and excitement.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The film feels as hollow as empty armor and slightly hackneyed.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"Murky, all - but - impossible to follow battle sequences.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The film feels as if it had a bad run through the editing room.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The whole mess is often too busy to get down to business.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"Funny, although it doesn't mean to be.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,Michael Crichton is quite a character; his films could use a little.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"With a budget said to be more than $100 million, it displays a lot of cash on the screen, but little thought.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"If the juiciest bouts of professional wrestling on television leave you feeling unfulfilled and pining for the primal howls of fight - to - the - death combat, The 13th Warrior just might be the answer to your prayers.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,An exhilarating 100 minutes!,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,It falls short where it counts: in the final confrontation.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,There is no teller here. Its scenes are full of darkness. Its words have the sound of madness shouted in the wind.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"The most unexpectedly audacious, exhilarating, and wildly creative adventure thriller I have seen in ages!",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"As far as medieval action adventure epics are concerned, they don't come more proficient than this one.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,Skl!,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"The best, most enthralling adventure movie I've seen in a good while.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"The key performances are strong and the sets well-realized, but a spotty script and an awkward anticlimax might have you pining for Bruce Willis' next modern-day disaster-blaster.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"Never really wowed me while I was watching it, but I grew more impressed with it afterwards.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The 13th Warrior is a kick in the 10th century.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"Often quite entertaining, if not for the Emma crowd.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"You're either caught between nothing happening for long scenes of beautiful vista watching, or things happen and are never followed up on.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,The actors keep the film from becoming too stupid,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,There's intense action and terrific violence for much of this film.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"Actually a well-marbled, albeit derivative, slab of action-movie man meat.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"As movies about Norsemen go, it's not as witty as The Vikings with Kirk Douglas, but it holds your attention through sheer cinematic power.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,Los que busquen profundidad en la historia se van a sentir algo decepcionados,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,A widescreen epic adventure so beautifully designed and performed that it doesn't have to make a bit of sense.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"Banderas creates a sympathetic hero, the script is remarkably free of '90-isms, the Viking characters are engaging, and The 13th Warrior offers some of the rousing retro pleasures of a good '50s cavalry - and - Indians B-movie.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,A Strong B+,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,Here was a film with a scope far beyond the reaches of a mediocre director like Crichton.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"The acting is quite good, with Banderas showing once again the charm and athletic ability he brought to The Mask of Zorro.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,Annoying and dull.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"Amounts to little more than a jumble of fire, horses and gory battle scenes. Amidst the constant flow of blood and mud and rain, you kind of feel dirty having just sat through it.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"Stilted dialogue, ridiculous storyline and spurting arteries combine for a very ugly filmgoing experience.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"[Banderas is] playing an Arab character with a Spanish dialect, interacting with English-speaking Norsemen who look and act like a biker gang.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"The movie itself is unfulfilling. It just hangs there, like the aftertaste of stale beer.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,Stay home and watch the WWF. The only difference is; they don't fight with swords,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,Mediocrity should never be encouraged.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,everything is first rate except the characters and the story,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"The screenplay effectively communicates the cross-cultural tensions between the Arabs, the Vikings, and the pagan Wendols.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,A big cathartic blast.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"A sensao que fica, ao final da projeo,  a de que vimos um filme vazio - e sobre o personagem errado. E o que  pior: no qual nada acontece.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"For fans of the genre, it's an inexorably primal exercise almost like cinematic steroids: qualitatively lacking, if not harmful, yet superficially irresistible.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"The film is based on Eaters of the Dead, possibly the worst novel Michael Crichton has ever written, and this film isn't even a passable adaptation.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"Although the subject matter is not too pleasant and the gore is turned up to 11, Crichton's film is an excellent Nordic war story.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,An entertaining and serviceable adaptation. Dennis Storhoi delivers an awesome performance. Weak aspects of story made up for by great action.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,It harks back to the late 1950s when people actually made movies about Vikings and other seafaring heroes named Sinbad and Jason.,The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"The film is fascinating to watch, but I can hardly say what it's about, other than people killing each other.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"If you're in the mood to watch heads, arms and other appendages getting chopped off, this movie is for you.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"At its best, this achieves the beauty and grandeur of a Kurosawa epic -- at its worst, however, it feels like a Python remake of The Vikings.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
m/13th_warrior,"Shelved for over a year and probably heavily edited, it's better than it could have been.",The 13th Warrior,"['Action & Adventure', 'Cult Movies', 'Science Fiction & Fantasy']"
