rotten_tomatoes_link,review_content,movie_title,genre_list
m/1196003-princess_and_the_frog,"To generations raised on Disney movies, it's like coming home again.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog is a beautifully vibrant film where every single character shines; not just the leads. Keith David voices a perfect villain.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Say it loud, I'm green and I'm proud: 'It's not slime, it's mucus,' Tiana asserts during the film's final act, after Disney's first African-American princess has spent most of the film in the emerald skin of an amphibian.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Warm and cozy, break-out-in-song entertainment, built upon beautiful artwork - the French Quarter scenes positively glow - and a toe-tapping collection of Big Easy music.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"The beautifully hand-drawn The Princess and the Frog keeps up a brisk pace and energy, but only partly achieves the effervescence of a Disney 'classic.' [Blu-ray]",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,You can exhale now: The Princess and the Frog is a triumph on every one of the myriad levels it has been asked to succeed on.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"The visual pizzazz and originality of the animation show that, if anyone doubted it, you can still make a perfectly decent cartoon the old-fashioned way.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"The Princess and the Frog is so in synch with the early entries into Disney's so-called ""second golden age"" that one wonders how the company could have gotten away from these movies in the first place.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"In classic Disney tradition, the movie is a funny and endearing adventure. It's filled with beautiful hand-drawn animation that gives jazz-age New Orleans a golden-hued landscape that's as rich as its culture.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Naveen is no Emperor Kuzco, and Tiana is no Nani, but compared to almost any Disney fairy tale short of Beauty and the Beast they're Disney's most engaging power couple to date.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,A lovely toon destined to join the Mouse House's best-loved classics.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,Disney's The Princess and the Frog is like a visit from an old friend after a long time spent apart.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Comforting and familiar, The Princess and the Frog is the cinematic equivalent of a cup of cocoa and a snickerdoodle.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Slapdash and second rate in script, animation and musical score, The Princess and the Frog is as shrill, uninteresting and headache-inducing as the worst Saturday morning cartoon.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,A dull holiday animated feature set in New Orleans with bland characters and an uninventive storyline.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,Princess and the Frog revels in the sumptuous qualities of mood and color and especially music that flow naturally through hand-drawn animation but eludes the subroutines of computer animation.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Embora seja ótimo ver as animações tradicionais, em 2D, de volta ao cronograma de produção da Disney, ainda não foi desta vez que John Lasseter conseguiu se estabelecer como um gênio também neste departamento.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"A perfectly satisfying entry in the long history of Disney feature animation, one that will in due course join the ranks of the middle-tier classics if not the legends.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,This wholesome viewing experience will capture the beating heart of the inner child existing in all of us.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"The film is a wonderful reminder of how Disney truly is the king of hand-drawn animation, with the rich, lush backgrounds and a fluidity in the characters that you really can't get anywhere else.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Most of The Princess and the Frog looks more like one of Disney's straight-to-DVD sequels than like their animated classics, and the few big, fun musical set-pieces are brought down by second-rate songwriting.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,An important Disney movie but one lacking the emotional impact and memorable great songs of his other hits.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,Brilliant artwork offset by weak characters and forgettable songs.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"So is The Princess and the Frog the start of a new era, or merely a hiccup that will quickly be stifled?",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,Despite all the fuss that's been made over the fact that this is Disney's first film with a black heroine this is pretty completely Disney basic.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Once again, Disney gives animation the royal treatment in 'The Princess and the Frog.'",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Never lose sight of what is really important is the moral of this enchanting Disney animation whose jazzy and funky twist on the original fable brings a degustation of surprises, laughter and music.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,An instant animated classic destined to delight kids of all ages for generations to come!,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"It doesn't tread much new ground, but that's beside the point. The lack of a black princess in Disney's repertoire was as appalling as it was glaring. This otherwise excellent film makes a solid effort to remedy that.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"This movie doesn't just concern itself with magic, it is magic, pure joy and rapturous glee oozing off of every frame.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Wonderful classic story, flawless hand-drawn animation, fun and appropriately arranged music, it's all there. To every parent of a young girl who has sworn fealty to the galaxy of Disney princesses, this movie turns that nonsense on its head.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"If you have any little girls on your premises, they will eat this up like a pack of caffeinated dingos.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Advertising campaigns be damned, the film is most progressive in its decision to not emphasize the color of its hard-working heroine's skin.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Ron Clements and John Musker's vibrant, emotionally resonant movie earns extra points for not only giving platform to carry on and trumpet the recently muted voice of majestic and mysterious New Orleans, Louisiana, but also for introducing a princess whos",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Disney are back doing hand drawn animation, and despite a slightly stuttering start to shake off the cobwebs, they're still doing it very well.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Though the animation technique here is old school, it's zippy and quick-witted and the story skills that elevate Pixar's work are on display.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"It's likely that The Princess and the Frog will be remembered for being the first Disney animation to feature a black princess, rather than for being a great movie.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Though old school in craft, Disney proves that a good story infused with terrific music and lovable characters can still be a winning formula.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"like one of the characters at the film's masked ball, The Princess And The Frog is the Disney film that pretends not to be a Disney film, but in the end cannot help lowering its mask and reverting to type.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Exactly as good as Musker and Clements' earlier efforts, so a return to the form of Disney's early 1990s classics. The animation is gorgeous, the heroine feisty and the animals amusing - but this may be too scary for the very small.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Randy Newman's songs are a little too blandly Randy Newman-ish and the story is uneven, but there are some great characters, some even better jokes, a general sense of good humour and that entrancing, eye-ravishing old-school animation.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"It's a nice set-up, but the supporting cast are retreads of characters we've seen many times from Disney throughout the ages, and their wisecracks won't measure up for a grown-up crowd.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The closest yet that Disney's traditional 2-D animation has come to threatening the supremacy of the computer-generated Pixar-style tales.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Disney may wish to reach out to people of colour - but the colour green wasn't what we had in mind. It's a moderate film, nowhere near the Toy Story league.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Intermittently appealing and great to look at, this doesn't add up to classic Disney, but it's heaps better than the gruesome Home on the Range, which looked to be the last gasp of these old-style toons. It proves there's life in dem bones yet.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Princess is a welcome throwback and a reminder of Disney's filmmaking legacy. The excellent craftsmanship, madcap supporting characters and unique backdrop will be refreshing to those who are all pixeled out by the never-ending onslaught of digital toons.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"At the end of the day, it's okay. But when it comes to animation from Disney, 'okay' is a bit of a let-down.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Disney's attempt at an instant animated classic will impress the kids, but leave older Mouseketeers wistful for former glories.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,This is a likeable enough Southern-fried fantasia but it lacks the transporting magical quality of other more memorable Disney efforts.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"The Princess And The Frog isn't perfect, but it is highly entertaining. Its charming, feelgood escapism will amuse young and old alike. It has a witty take on the old fairy tale, lively characters and colourful visuals.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"The issue of race is delicately handled, though, leaving you to hum along to Randy Newman's excellent score, laugh at the screwball interplay between waitress and prince, and drink in the terrific animation.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Though the humour is mainly for the kids, you may shed a nostalgic tear for that first time you witnessed the innocence of an old Disney cartoon.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,New Orleans is as exhaustively filled-in as Pixar's imagined worlds.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,Disney have turned the funeral march for old-school animation into a jolly hand-crafted pageant that shows vibrant signs of life even in the age of Avatar.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"A bright, peppy, lushly animated musical. If Disney is ever going to recapture some of the old magic, then The Princess and the Frog is a hop in the right direction.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"With some gorgeous hand-drawn sequences, The Princess And The Frog may stick to a well-worn formula but it is a formula that works to perfection.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,A burst of feel-good sunshine in a grey January.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"This has a lot to commend it, and it isn't just nostalgia for the Disney past. It's a visual treat.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"The Princess and the Frog is a hugely enjoyable, beautifully animated adventure that's fun for all the family.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,Gorgeous imagery and an energetic story make this one of Disney's most enjoyable animated features. And the fact that the studio has returned to an eye-catching hand-drawn style is very good news for an industry that's in a visual rut.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess And The Frog is old-school Disney - the first animation of theirs for a good 12 years to recapture the magic of their early 90s output.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,This film will charm little princesses everywhere and is a vibrant addition to the Disney catalogue.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The animation is lush and the screwball dynamic between Tiana and Naveen lively.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,A charming and fun tale for children and adults alike.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The character design ... and detailed artwork combine to create a New Orleans that has one foot in realism and one in fantasy.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"As far as its aim goes, what's not to appreciate? But its reversion to an old classic and the technology of a prior day pervades its spunky activity with a blunting derivativeness.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"A heady dose of nostalgia, and the question left in our heads after seeing it is, 'why did [Disney] ever stop making these?'",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,click to read full review,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The best hand-drawn Disney animation feature in over a decade.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"When you wish upon a star (in New Orleans), you can't always get what you want. But if you try sometimes, you might find (wait for it) you get what you need.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Despite the honest, authentic ideals, Disney's traditional animation studios can't cope with the imagination or storytelling of their colleagues, Pixar.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Feeling like a collection of Disney Princess greatest hits with a Southern flair, this latest Disney animated feature may look gorgeous but it's lacking in ""magic.""",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"A spectacular throwback to past glories, The Princess and the Frog more than lives up to the high standards of this years animation releases.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The splash of Mardi Gras-set colour and excitement is thrilling to watch; the emotional bond between characters and patrons strong.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The result is a pretty standard old-style Disney story -- of damsel up against exotic challenges -- that's very nicely spiced up by its unique setting.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Somehow, the result is both magically old-fashioned and wonderfully modern, the natural evolution of the heartwarming, rib-tickling, toe-tapping Disney treasures of yesteryear.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"After paying her dues in crapfests like From Justin to Kelly and winning a Tony on Broadway and playing third fiddle to Beyonce and J-Hud in Dreamgirls, it's about time someone cast Anika Noni Rose as the lead in something.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"It's a very cute film, a very accessible work for children and families.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"This teeming gumbo of characters, songs and story set in the jazzy, culturally rich French Quarter of New Orleans during the 1920s isn't just another Disney fairytale.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"The film looks great and has excellent voice talent, but the story itself is not particularly entertaining and the music is quickly forgettable and could have been much better with someone else writing the songs.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"The nineteen-twenties jazz-age setting and the primal-adventure storytelling are boilerplate Disney, scrubbed clean of any real local color.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Working in tandem with the images, the music helps make the movie a triumph of atmosphere -- you get a sense of place that's missing from lots of other Disney films.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"[The film is] colourful, funny and imaginative and should be a favourite with younger children in theatres and on DVD.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"The backgrounds are beautifully drawn. There are sunny days in the French Quarter, spooky nights among live oaks hung with Spanish moss, and a rousing denouement at the Mardi Gras.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"The styles are varied, but always in tune with the narrative content, ensuring there's never an unwelcome eyeful of colour and motion.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"With this delightful romantic comedy (produced by CGI expert John Lassiter of Pixar fame), the Disney Studio returns to the traditional, hand-drawn animation style of Walt's classic period.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Visually lush, the film strikes me as the most American of the Disney Princess movies, using uniquely American iconography to paint the fairy tale.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Lovely as it all is, it's not the classic Disney's pitching for. It's a nice one for littlies, but adults may find it more of a visual experience than an emotional one.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,The Princess and the Frog serves up a scrumptious jambalaya of delectable elements old and new.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"If the film boasts any advantages over digital, it's in the pastel richness of its colours and the elasticity of its characters, who enjoy a degree of comic flexibility and range of expressions we still don't get from computers.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Tiana can easily take her place alongside Belle and Arial, even if she'll never quite reach the level of Snow White or Cinderella.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"While the film's plot won't surprise anyone it is the wonderful combination of craftsmanship and showmanship on the part of Disney that has created a stunning work, to be enjoyed time and again.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,There's some magic left in traditional animation after all.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Even when the serious stuff falls flat and the racial caricaturing gets a little sticky, the movie still has its moments.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"It's fluffy and enjoyable, with an infectious Randy Newman song score and sumptuous animation to compensate for a bland story that goes on longer than it should.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"The Princess and the Frog is never boring, and that's a bad thing. Once it gets going, it rarely slows down, as though doing so would mean parting ways with kids' attention spans -- or shine light on what's a pretty thin storyline.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"The Princess and the Frog is dazzlingly colourful and, considering the advances in computer-generated imagery in recent years, more than matches its contemporaries in levels of artistry.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,Its approach is both daring and traditional at the same time.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"The Princess and the Frog almost sounds better than it looks, and it looks nostalgically wonderful.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,It benefits from a funny script and a useful message about relying on hard work rather than wishes to succeed.,The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"The Princess and the Frog is a striking film, old-fashioned and original at the same time.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Disney's return to hand-drawn animation pays off triumphantly in this charming, tune-filled romantic comedy.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
m/1196003-princess_and_the_frog,"Now, I love modern animation, but there's a warmth to the look of Princess that I'm not sure could be derived on computers.",The Princess and the Frog,"['Animation', 'Comedy', 'Kids & Family', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Romance']"
