rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/boy_culture,Boy Culture,Jason Anderson,True,Fresh,Fresh,2007,"Boy Culture is an undemanding but sufficiently engaging serving of smut and sentiment. As such, it reclaims territory that queer cinema has largely ceded to TV shows like Queer as Folk, The L Word and Six Feet Under.",male,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.7469}",0.7469
m/big_eden,Big Eden,Robert Horton,True,Fresh,Fresh,2001,The dialogue crackles happily and the performances charm.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.743}",0.743
m/all_over_the_guy,All Over the Guy,Scott Weinberg,False,Rotten,Fresh,2002,"All Over the Guy, while by no means a groundbreaking piece of cinema, is a breezy and fun romantic comedy.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.089, 'neu': 0.567, 'pos': 0.344, 'compound': 0.743}",0.743
m/boy_culture,Boy Culture,James Wegg,False,Fresh,Fresh,2006,X dispenses wisdom with the same enthusiasm as the flash-in-the-pan trick-reel demonstrates his professional conquest.,male,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.743}",0.743
m/all_over_the_guy,All Over the Guy,Kevin Maynard,True,Rotten,Fresh,2001,"Loaded with smart, sarcastic one-liners and clever potshots at sexless studio movies like In & Out.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.094, 'neu': 0.519, 'pos': 0.387, 'compound': 0.7351}",0.7351
m/better_than_chocolate,Better than Chocolate,Martin Scribbs,False,Rotten,Fresh,2004,"Better Than Chocolate is warm and loving, if not partcularly wise or nuanced.",male,"['Art House & International', 'Comedy', 'Romance', 'Gay & Lesbian']","{'neg': 0.126, 'neu': 0.444, 'pos': 0.43, 'compound': 0.7308}",0.7308
m/born_in_flames,Born in Flames,Eve Tushnet,False,Fresh,Fresh,2020,This is a passionate movie without the self-righteous certainties of so many passionate movies.,female,"['Comedy', 'Drama', 'Science Fiction & Fantasy', 'Gay & Lesbian']","{'neg': 0.09, 'neu': 0.542, 'pos': 0.368, 'compound': 0.7298}",0.7298
m/a_secret_love,A Secret Love,Brian Bromberger,False,Certified-Fresh,Fresh,2020,"To those who believe same-sex relationships are inferior or dissimilar to straight ones, they need only watch Secret Love to be otherwise convinced.",male,"['Documentary', 'Gay & Lesbian']","{'neg': 0.089, 'neu': 0.623, 'pos': 0.289, 'compound': 0.7269}",0.7269
m/big_eden,Big Eden,Scott Heller,True,Fresh,Fresh,2001,"In its gentle, heartwarming, decidedly unrealistic way, it's a refreshing alternative to hipper-than-thou moviemaking.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.7184}",0.7184
m/black_white_gray_a_portrait_of_sam_wagstaff_and_robert_mapplethorpe,Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe,Dorothy Woodend,False,Fresh,Fresh,2017,Good taste is examined in all its implications in James Crump's elegant documentary Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe.,female,"['Documentary', 'Musical & Performing Arts', 'Special Interest', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.7184}",0.7184
m/birdcage,The Birdcage,Madeleine Williams,False,Certified-Fresh,Fresh,2000,"The interchanges and conversation are hilarious, and the comedy continues to build until the movie's implausible but humorous end.",female,"['Comedy', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.7184}",0.7184
m/a_secret_love,A Secret Love,Peter Canavese,False,Certified-Fresh,Fresh,2020,Enough elements kicking around in it to keep it pretty interesting for its whole running time.,male,"['Documentary', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.7096}",0.7096
m/a_four_letter_word,A Four Letter Word,Tirdad Derakhshani,True,Rotten,Fresh,2007,"[Director] Andreas rescues A Four Letter Word from being merely a raunchy lil' romance by showing how his characters are steeped in a culture of therapy that has filled Americans with endless, compulsive self-analysis and self-doubt.",unknown,"['Comedy', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.7096}",0.7096
m/big_eden,Big Eden,Chris Hewitt,False,Fresh,Rotten,2002,"The characterizations are nifty, but writer/director Thomas Bezucha's stodgy direction holds the story back; there's often a sense that the camera is missing the actors' best work.",mostly_male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.084, 'neu': 0.688, 'pos': 0.229, 'compound': 0.705}",0.705
m/boy_culture,Boy Culture,David Wiegand,True,Fresh,Fresh,2007,"As a character, X is rather reticent and buttoned-up. If he'd stayed that way as a narrator, a rather nice film would have been even better.",male,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.6908}",0.6908
m/a_four_letter_word,A Four Letter Word,Ken Fox,False,Rotten,Fresh,2008,"Lots of four-letter words get tossed around in Caspar Andreas' naughty sequel to his cheekily titled Slutty Summer, but the scariest one of all is the L word: love.",male,"['Comedy', 'Romance', 'Gay & Lesbian']","{'neg': 0.063, 'neu': 0.766, 'pos': 0.171, 'compound': 0.6858}",0.6858
m/1213734-ghosted,Ghosted,Vadim Rizov,True,Rotten,Rotten,2009,"Flat visuals, flat script, flat performances: Ghosted is only mildly redeemed by the on-the-ground travelogue footage of Taipei and Hamburg, and I'm being generous.",male,"['Art House & International', 'Mystery & Suspense', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.6808}",0.6808
m/born_in_flames,Born in Flames,Nathan Rabin,True,Fresh,Rotten,2001,Interesting as a historical curio but nearly unwatchable as entertainment.,male,"['Comedy', 'Drama', 'Science Fiction & Fantasy', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.558, 'pos': 0.442, 'compound': 0.6757}",0.6757
m/all_over_the_guy,All Over the Guy,Joe Leydon,True,Rotten,Fresh,2001,Bucatinsky and Ruccolo are sufficiently ingratiating to sustain interest and amusement.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.6705}",0.6705
m/celluloid_closet,The Celluloid Closet,David Rooney,True,Fresh,Fresh,2009,"An immensely entertaining, galloping reflection on screen perceptions of lesbians and gay men, from the humorous to the heinous to the heartening.",male,"['Documentary', 'Television', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.6705}",0.6705
m/birdcage,The Birdcage,Caroline Westbrook,False,Certified-Fresh,Fresh,2011,"It undoubtedly remains a genial crowd pleaser. If the dress fits, wear it.",female,"['Comedy', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.6705}",0.6705
m/big_gay_musical,The Big Gay Musical,Dennis Schwartz,False,Fresh,Fresh,2011,Clever anti-evangelical musical comedy.,male,"['Comedy', 'Musical & Performing Arts', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.267, 'pos': 0.733, 'compound': 0.6705}",0.6705
m/birdcage,The Birdcage,James Berardinelli,True,Certified-Fresh,Fresh,2000,One of those rare motion pictures with side-splitting laughs where the humor never stays dormant for long.,male,"['Comedy', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.6486}",0.6486
m/between_love_and_goodbye,Between Love & Goodbye,Kevin Thomas,True,Rotten,Fresh,2009,"Between Love & Goodbye is a well-made and absorbing cautionary tale. Performances are first-rate, and Jon Fordham's cinematography glows.",male,"['Drama', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.6369}",0.6369
m/between_love_and_goodbye,Between Love & Goodbye,Ronnie Scheib,True,Rotten,Fresh,2009,"Helmer-scripter Casper Andreas, whose previous credits (Slutty Summer, A Four Letter Word) adhered firmly and flamboyantly to the comedic, seems to have hit his stride with the operatic excesses of melodrama.",mostly_male,"['Drama', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.6369}",0.6369
m/big_eden,Big Eden,Claire Bickley,False,Fresh,Fresh,2001,"This may be a date movie with enough quiet charm to appeal to anybody, straight, gay or, like Dean, undecided.",female,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.079, 'neu': 0.625, 'pos': 0.296, 'compound': 0.6369}",0.6369
m/art_of_being_straight,The Art of Being Straight,Dennis Harvey,True,Rotten,Fresh,2009,A low-key comedy high on charm and credible twentysomething observation.,male,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.574, 'pos': 0.426, 'compound': 0.6369}",0.6369
m/birdcage,The Birdcage,Rob Blackwelder,False,Certified-Fresh,Rotten,2000,The result is a nearly flavorless 118 minutes punctuated with a few hilarious scenes -- mostly owed to the physical comedy of stage actor Nathan Lane.,male,"['Comedy', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.6369}",0.6369
m/boy_culture,Boy Culture,Peter Keough,False,Fresh,Rotten,2009,A traditional vapid romantic comedy.,male,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.278, 'pos': 0.722, 'compound': 0.6369}",0.6369
m/a_secret_love,A Secret Love,Carla Renata,False,Certified-Fresh,Fresh,2020,An incredible love story.,female,"['Documentary', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369
m/a_secret_love,A Secret Love,Brooke Daugherty,False,Certified-Fresh,Fresh,2020,Imagine living with the love of your life for 60+ years & not telling your family? Ryan Murphy produced this Netflix documentary about a lesbian baseball player & her partner.,female,"['Documentary', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.6369}",0.6369
m/a_secret_love,A Secret Love,Christian Gallichio,False,Certified-Fresh,Fresh,2020,A Secret Love is profound.,male,"['Documentary', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369
m/all_over_the_guy,All Over the Guy,Kevin Thomas,True,Rotten,Fresh,2001,A romantic comedy of wit and substance.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.6369}",0.6369
m/born_in_flames,Born in Flames,Eric Monder,False,Fresh,Fresh,2016,The U.S. premiere of the newly restored Born in Flames gives us all an opportunity to reassess this indie classic.,male,"['Comedy', 'Drama', 'Science Fiction & Fantasy', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.6369}",0.6369
m/all_over_the_guy,All Over the Guy,MaryAnn Johanson,False,Rotten,Fresh,2001,This is a love story in which all of us will recognize a little bit of ourselves.,unknown,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.6369}",0.6369
m/by_hook_or_by_crook_2002,By Hook or by Crook,Jon Popick,False,Fresh,Fresh,2002,"One of the best independently financed bank-robbery flicks since Bottle Rocket, despite the complete absence of any actual bank robberies.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6369}",0.6369
m/a_secret_love,A Secret Love,Andrea G. Bermejo,False,Certified-Fresh,Fresh,2020,The past in A Secret Love ends up being an anecdotal and colorful backdrop against Terry and [Pat]'s present plot. [Full review in Spanish],female,"['Documentary', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.6369}",0.6369
m/a_secret_love,A Secret Love,Lindsey Bahr,True,Certified-Fresh,Fresh,2020,"""A Secret Love"" is guaranteed to pull at your heartstrings.",mostly_female,"['Documentary', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}",0.6369
m/a_secret_love,A Secret Love,David 'Mad Dog' Bradley,False,Certified-Fresh,Fresh,2020,"So subtle yet so moving, and really one of the best recent movies to hit Netflix...",male,"['Documentary', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.6369}",0.6369
m/between_love_and_goodbye,Between Love & Goodbye,Avi Offer,False,Rotten,Rotten,2009,"With a more organic and witty screenplay, Between Love & Goodbye would have been much more engaging rather than often dull, contrived and unmoving.",male,"['Drama', 'Gay & Lesbian']","{'neg': 0.094, 'neu': 0.664, 'pos': 0.241, 'compound': 0.6361}",0.6361
m/all_over_the_guy,All Over the Guy,Loren King,True,Rotten,Rotten,2001,"It's light and fun, with some peppy dialogue, but it's also sentimental and predictable.",mostly_male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.6249}",0.6249
m/boy_culture,Boy Culture,Phil Hall,False,Fresh,Fresh,2007,A guilty pleasure. Just enjoy the view and don't expect cerebral stimulation.,male,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.158, 'neu': 0.452, 'pos': 0.39, 'compound': 0.6249}",0.6249
m/a_secret_love,A Secret Love,Elsa Fernández-Santos,False,Certified-Fresh,Fresh,2020,"Beyond the interesting social context, the value of Bolan's film is in the particularities of the story it tells. [Full Review in Spanish]",female,"['Documentary', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.6249}",0.6249
m/a_secret_love,A Secret Love,Louise Burrell,False,Certified-Fresh,Fresh,2020,"A Secret Love is an exquisitely crafted documentary, intimate without ever losing sight of the incredible struggle that these two women and countless other couples went through. This is a personal story on a universal scale.",female,"['Documentary', 'Gay & Lesbian']","{'neg': 0.059, 'neu': 0.776, 'pos': 0.165, 'compound': 0.6229}",0.6229
m/all_over_the_guy,All Over the Guy,Rob Blackwelder,False,Rotten,Rotten,2001,"Spirited and reliably funny...but it just feels so workaday, like a sitcom in its fifth season, that nothing much about it stands out.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.6222}",0.6222
m/big_gay_musical,The Big Gay Musical,Fr. Chris Carpenter,False,Fresh,Fresh,2010,"Thoroughly silly, occasionally overbearing but ultimately entertaining",unknown,"['Comedy', 'Musical & Performing Arts', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.498, 'pos': 0.502, 'compound': 0.6183}",0.6183
m/better_than_chocolate,Better than Chocolate,Catherine Graham,False,Rotten,Fresh,2020,Better Than Chocolate depicts the universal humor in the acts of seduction and coupling.,female,"['Art House & International', 'Comedy', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.6124}",0.6124
m/big_eden,Big Eden,John A. Nesbit,False,Fresh,Fresh,2002,Big Eden focuses on relationships and creates a feel good fable that you won't find in ordinary Montana life.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.6124}",0.6124
m/art_of_being_straight,The Art of Being Straight,Fr. Chris Carpenter,False,Rotten,Fresh,2009,"The director's inexperience shows at times...but his writing and acting are fine. Indeed, everyone in the cast is quite good.",unknown,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.6115}",0.6115
m/a_secret_love,A Secret Love,Christopher Llewellyn Reed,False,Certified-Fresh,Fresh,2020,It's a beautiful thing.,male,"['Documentary', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.339, 'pos': 0.661, 'compound': 0.5994}",0.5994
m/a_secret_love,A Secret Love,Taryn Allen,True,Certified-Fresh,Fresh,2020,"The Chicago-based documentary expertly weaves together LGBTQ history, baseball, and the ups and downs of loving someone for a lifetime.",female,"['Documentary', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.5994}",0.5994
m/big_eden,Big Eden,Bruce Westbrook,True,Fresh,Fresh,2001,It's got solid performances by a strong cast.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.505, 'pos': 0.495, 'compound': 0.5994}",0.5994
m/boy_culture,Boy Culture,Rich Cline,False,Fresh,Fresh,2006,"It sentimentalises and moralises at times, but the characters remain nicely complicated right to the end.",mostly_male,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.5927}",0.5927
m/birdcage,The Birdcage,Candice Frederick,False,Certified-Fresh,Fresh,2017,The Birdcage is a little film with knee-slapping scenes coupled with thoughtfully acute moments as well.,female,"['Comedy', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.5859}",0.5859
m/big_eden,Big Eden,Kim Morgan,False,Fresh,Fresh,2001,"Much here is charming, if not exactly plausible.",mostly_female,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.5859}",0.5859
m/celluloid_closet,The Celluloid Closet,Stanley Kauffmann,True,Fresh,Fresh,2000,"It's interesting to see how gay and lesbian themes began to be treated openly in films, but it's fascinating to see how -- earlier -- those themes were used subtextually in films that make no overt reference to the real subject.",male,"['Documentary', 'Television', 'Gay & Lesbian']","{'neg': 0.059, 'neu': 0.802, 'pos': 0.139, 'compound': 0.5859}",0.5859
m/all_over_the_guy,All Over the Guy,Ken Hanke,False,Rotten,Fresh,2004,A funny and warm little film that really deserved more attention than it got.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.5859}",0.5859
m/better_than_chocolate,Better than Chocolate,Dak,False,Rotten,Fresh,2000,Enjoyable to watch and worth going to see,unknown,"['Art House & International', 'Comedy', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.5859}",0.5859
m/art_of_being_straight,The Art of Being Straight,Ernest Hardy,True,Rotten,Rotten,2009,The psychologically flat script isn't nearly up to the task of depicting the pleasure within confusion/despair (or vice versa); neither are Rosen's acting chops.,male,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.5719}",0.5719
m/by_hook_or_by_crook_2002,By Hook or by Crook,David Noh,False,Fresh,Rotten,2002,"Three weeks may be the ostensible time frame for the plot, but sitting through this nauseatingly whimsical and pointless confection feels like a downright eternity.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.5719}",0.5719
m/art_of_being_straight,The Art of Being Straight,Jeannette Catsoulis,True,Rotten,Fresh,2009,"Smart without being smart-alecky, Mr. Rosen's writing avoids the aggressive cleverness and gummy politics of many similarly themed movies, focusing instead on realistic dialogue and low-key interaction.",female,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.102, 'neu': 0.712, 'pos': 0.186, 'compound': 0.5719}",0.5719
m/better_than_chocolate,Better than Chocolate,Jeffrey Westhoff,False,Rotten,Rotten,2002,The makers of gay-themed films often ignore this rule: Romantic comedy clichs don't become innovative just because the lovers are the same sex.,male,"['Art House & International', 'Comedy', 'Romance', 'Gay & Lesbian']","{'neg': 0.156, 'neu': 0.571, 'pos': 0.273, 'compound': 0.571}",0.571
m/by_hook_or_by_crook_2002,By Hook or by Crook,Ted Shen,True,Fresh,Fresh,2002,Remarkable debut feature.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian', 'Sports & Fitness']","{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.5574}",0.5574
m/birdcage,The Birdcage,James Plath,False,Certified-Fresh,Fresh,2014,Robin Williams plays off of a flaming Nathan Lane with delicious understatement and anchors a farce that moves along at a brisk pace-with or without heels.,male,"['Comedy', 'Gay & Lesbian']","{'neg': 0.093, 'neu': 0.655, 'pos': 0.252, 'compound': 0.5574}",0.5574
m/boy_culture,Boy Culture,Kevin Williamson,False,Fresh,Fresh,2007,"Audiences outside gay cinema will, frankly, probably find it too callow to emotionally invest in. However, for those who do see it, they will likely be surprised, and entertained, by its arch insights and near-camp bearing.",male,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.5574}",0.5574
m/celluloid_closet,The Celluloid Closet,Lael Loewenstein,False,Fresh,Fresh,2000,A remarkable look at the treatment of gays and lesbians in cinema.,unknown,"['Documentary', 'Television', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.5574}",0.5574
m/black_white_gray_a_portrait_of_sam_wagstaff_and_robert_mapplethorpe,Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe,Andrew O'Hehir,True,Fresh,Rotten,2007,"Black White & Gray raises provocative questions but can't answer them, or even frame them with total clarity.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.5499}",0.5499
m/a_secret_love,A Secret Love,Rachel Wagner,False,Certified-Fresh,Fresh,2020,Enjoyed the history parts more than the current parts but worth watching,female,"['Documentary', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.5423}",0.5423
m/all_over_the_guy,All Over the Guy,Edward Crouse,True,Rotten,Rotten,2001,A painfully earnest case of generic romance spiced with queerness.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.209, 'neu': 0.368, 'pos': 0.423, 'compound': 0.5423}",0.5423
m/birdcage,The Birdcage,Rob Thomas,False,Certified-Fresh,Fresh,2005,"Broadly funny, with solid performances all around.",male,"['Comedy', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.5423}",0.5423
m/celluloid_closet,The Celluloid Closet,Stephen Hunter,False,Fresh,Fresh,2020,A fascinating account of how Hollywood has dealt with homosexuals and homosexuality through its history.,male,"['Documentary', 'Television', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.5423}",0.5423
m/black_white_gray_a_portrait_of_sam_wagstaff_and_robert_mapplethorpe,Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe,Jack Mathews,True,Fresh,Fresh,2007,Wagstaff was a fascinating figure and deserves the detailed tribute provided here.,male,"['Documentary', 'Musical & Performing Arts', 'Special Interest', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.5423}",0.5423
m/boy_culture,Boy Culture,Ted Murphy,False,Fresh,Fresh,2007,"BOY CULTURE is a well-made, engrossing and well acted comedy-drama. [The main character] X can easily reside alongside Jon Voight's Joe Buck in MIDNIGHT COWBOY as one of the screen's more memorable hustlers.",male,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.5423}",0.5423
m/boy_culture,Boy Culture,Kam Williams,False,Fresh,Fresh,2007,"A refreshingly realistic, homoerotic adventure featuring recognizable gay characters actually acting gay, not behaving in some sanitized fashion intended to appeal to straight audiences. The gay version of Jungle Fever!",male,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.5411}",0.5411
m/celluloid_closet,The Celluloid Closet,Roger Ebert,True,Fresh,Fresh,2000,"Makes it clear Hollywood wanted it both ways: It benefitted from the richness that gays added to films, but didn't want to acknowledge their sexuality.",male,"['Documentary', 'Television', 'Gay & Lesbian']","{'neg': 0.047, 'neu': 0.748, 'pos': 0.205, 'compound': 0.5294}",0.5294
m/boy_culture,Boy Culture,Ronnie Scheib,True,Fresh,Fresh,2006,"A strong cast, formal visual style and cynical voiceover that propels the action help elevate this Seattle-set gay romp from the ranks of the stereotypical.",mostly_male,"['Comedy', 'Drama', 'Gay & Lesbian']","{'neg': 0.088, 'neu': 0.709, 'pos': 0.203, 'compound': 0.5267}",0.5267
m/black_white_gray_a_portrait_of_sam_wagstaff_and_robert_mapplethorpe,Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe,Rob Humanick,False,Fresh,Fresh,2007,Draws out the unseen riches that exist within what may otherwise appear typical or commonplace.,male,"['Documentary', 'Musical & Performing Arts', 'Special Interest', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.5267}",0.5267
m/big_eden,Big Eden,Brad Haynes,False,Fresh,Rotten,2001,"Without any true motivation for this love to develop, it's hard to truly believe Bezucha's gay fairy tale.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.223, 'neu': 0.503, 'pos': 0.274, 'compound': 0.5158}",0.5158
m/big_eden,Big Eden,Mack Bates,False,Fresh,Fresh,2001,"In an age when self-acceptance and taking a hold of one's destiny is more relevant than ever, Big Eden may be the right inspirational movie for our evolving times.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.5106}",0.5106
m/celluloid_closet,The Celluloid Closet,James Berardinelli,True,Fresh,Fresh,2000,"Top-notch entertainment, not only because it's enjoyable, but because it argues its case with an effectiveness that would impress even a top-notch, homophobic attorney.",male,"['Documentary', 'Television', 'Gay & Lesbian']","{'neg': 0.113, 'neu': 0.631, 'pos': 0.256, 'compound': 0.5106}",0.5106
m/all_over_the_guy,All Over the Guy,Moira MacDonald,True,Rotten,Rotten,2001,Call it a pleasant near-miss.,female,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.5106}",0.5106
m/by_hook_or_by_crook_2002,By Hook or by Crook,Dave Kehr,True,Fresh,Fresh,2002,"By Hook or by Crook is, like its principal characters, a bit messy and maladroit but not without a certain charm.",male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian', 'Sports & Fitness']","{'neg': 0.077, 'neu': 0.658, 'pos': 0.265, 'compound': 0.5106}",0.5106
m/born_in_flames,Born in Flames,Rob Gonsalves,False,Fresh,Fresh,2007,The uninitiated should expect more passion than polish.,male,"['Comedy', 'Drama', 'Science Fiction & Fantasy', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5095}",0.5095
m/big_eden,Big Eden,Carla Meyer,True,Fresh,Fresh,2001,"A big, warm embrace of a picture.",female,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4939}",0.4939
m/all_over_the_guy,All Over the Guy,Walter Chaw,False,Rotten,Rotten,2001,Bucatinsky has presented gay characters every bit as theatrically neurotic and precious as their straight counterparts.,male,"['Comedy', 'Drama', 'Romance', 'Gay & Lesbian']","{'neg': 0.114, 'neu': 0.619, 'pos': 0.267, 'compound': 0.4939}",0.4939
