rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list
m/1158195-marie_antoinette,Marie Antoinette,Pete Vonder Haar,False,Rotten,Rotten,2006,Without daddy's money...Coppola's emaciated screenplay would still be moldering on her hard drive as the author worked the 10-4 shift at the Starbucks on Figueroa.,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Betty Jo Tucker,False,Rotten,Rotten,2006,Too much blurry cinematography and indecipherable whispering made 'Marie Antoinette' the most annoying film I've seen since 'Miami Vice.',female,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Peter Bradshaw,True,Rotten,Fresh,2006,Coppola's anthem for doomed youth has its own affecting cadence.,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Jean Lowerison,False,Rotten,Fresh,2006,"The first film to be shot inside the palace of Versailles, it succeeds in portraying the excess of royalty which, in part, led to the Revolution.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Angela Baldassarre,False,Rotten,Rotten,2006,"I don't know why I kept thinking about Paris Hilton while watching Sofia Coppola's ""Marie Antoinette."" Perhaps because the film looks good %u2014 all fluffy and pink %u2014 but decidedly empty when it comes to plot and emotional implementation.",female,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Harvey S. Karten,False,Rotten,Fresh,2006,"Contempo tunes share the stage with operative airs to give the production a delightful, if prochronistic, diversity.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Sean Burns,False,Rotten,Rotten,2006,"From scene to scene you sense Coppola has a strong personal connection with both this character and the material, but it's never articulated clearly enough to elevate her film beyond an admirable head-scratcher.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Walter Chaw,False,Rotten,Fresh,2006,It's impossible for me to not see something of Coppola's own premature coronation as the emotional centre of her father's royal court.,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Thomas Delapa,False,Rotten,Rotten,2006,"Given the spectacular backdrop of Versailles as her playpen, Coppola reduces history into a pop Halloween party .... Forget the liberty, equality and fraternity stuff. Let's just get to, 'Off with their heads!'",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Mark Pfeiffer,False,Rotten,Rotten,2006,The fashion-conscious Marie Antoinette looks great. Imagine what this attractive but empty shell of a movie might have been with something inside it.,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Steve Crum,False,Rotten,Fresh,2006,The challenge of Kirsten Dunst is to portray Marie as she matures from giggly teen to frustrated wife to loving mother and queen. Dunst succeeds in a stunning performance.,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,John Beifuss,False,Rotten,Fresh,2006,"Let them eat cake? Sofia Coppola feeds it to us in spoonfuls -- pink, sugary, decadent. The entire film seems to have been squeezed onto the screen from a confectioner's pastry bag...",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Stina Chyn,False,Rotten,Fresh,2006,Most should be moved by the emotional and psychological insights into what it is like to be Marie Antoinette.,female,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Matt Brunson,False,Rotten,Fresh,2006,Where Marie Antoinette fares best is in its examination of the royal life as a treadmill of constantly winding boredom.,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Richard Roeper,True,Rotten,Rotten,2006,"It's very pretty and occasionally amusing but also dreadfully dull for long, long stretches.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Ken Hanke,False,Rotten,Fresh,2006,"There are several wonderful moments and one magnificent scene (the masked ball), but there's nothing new here and certainly nothing daring.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Mark Palermo,False,Rotten,Fresh,2006,"By colliding eras, Coppola asserts that rich youth of long ago aren't much different than those alive today.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Rob Thomas,False,Rotten,Rotten,2006,"""Marie"" is a flawed but admirable attempt to give us the view from inside the gilded cage, one that generally works until the peasants get restless in the third act.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Stephen Farber,False,Rotten,Fresh,2006,"The end of the film becomes surprisingly moving. This is due partly to Dunst's poignant performance, but chiefly to the director's astonishingly tactile evocation of a vanished universe.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Ken Eisner,False,Rotten,Fresh,2006,"Some say the biggest offender was the application of '80s pop songs -- the soundtrack to her own upbringing -- to an otherwise detailed period piece. But throwing on great, guitar-driven tunes is actually one her cannier moves.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Susan Tavernetti,False,Rotten,Rotten,2006,"Coppola's third feature is all surface and no substance, leaving you as undernourished as the French in the bread-shortage months preceding the revolution.",female,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Ethan Alter,False,Rotten,Fresh,2006,"Marie Antoinette may be Coppola's weakest movie, but it is far from a failure.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Beth Accomando,False,Rotten,Fresh,2006,What Coppola delivers is a fresh take on history that makes it come to life in an unexpected way.,female,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Laura Clifford,False,Rotten,Fresh,2006,...like a girlified version of a Ken Russell period piece...Coppola mixes historical fact with Coppola's own perspective on what this young woman had to contend with.,female,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Thomas Peyser,False,Rotten,Rotten,2006,"Films, like royalty, it turns out, cannot survive on style alone.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Scott Nash,False,Rotten,Rotten,2006,"Pretty on the outside, empty on the in.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Pete Hammond,False,Rotten,Rotten,2006,"A cotton candy account that plays loosely with the truth in trying to be hip, contemporary and pink.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Stuart Klawans,False,Rotten,Fresh,2006,"Coppola's tone is more like that of Manoel de Oliveira's deadpan renditions of nineteenth-century novels, but lighter and sweeter, as befits a queen who was fond of meringue.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,David N. Butterworth,False,Rotten,Rotten,2006,Pretty as a picture... and as empty as a French peasant's portefeuille.,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Andy Kurtz,False,Rotten,Fresh,2006,At the very least the film provides an enlightening peak at an aristocracy that was ultimately crushed under its own weight.,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Jeremy C. Fox,False,Rotten,Fresh,2006,"Sure, she's vapid, spoiled, and self-indulgent, but she's more recognizably human than any of the girls on ""Laguna Beach"" or ""My Super Sweet 16.""",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Joe Williams,True,Rotten,Fresh,2006,Stunningly original...The masterstroke of Marie Antoinette is how Coppola connects the social order to sexual servitude.,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,James Kendrick,False,Rotten,Fresh,2006,Coppola's lavishly mounted film paints an extremely sympathetic portrait of Marie as a misunderstood free spirit trapped in the confines of rigid French royalty,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Jonathan R. Perry,False,Rotten,Rotten,2006,Films like 'Marie Antoinette' foster serious discussion about cinema for all the wrong reasons. Just what the hell is this supposed to be?,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,"Michael W. Phillips, Jr.",False,Rotten,Rotten,2006,Fails to live up to the promise of its premise.,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,David Noh,False,Rotten,Fresh,2006,There's no denying that Coppola has style to spare and has truly blown the dust off one's traditional biopic expectations.,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Jim Chastain,False,Rotten,Fresh,2006,Beautifully filmed and fun in its own quirky way.,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Urban Cinefile Critics,False,Rotten,Fresh,2006,"The illustrious juxtapositions of gorgeous settings and costumes, unexpected casting and a beguiling congruence of sensibilities are the strengths of Sofia Coppola's Marie Antoinette, despite the royal cake ending up as misfire and cooked too long at the",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Sandra Hall,True,Rotten,Rotten,2006,"Sadly, there's no wit here. Once Rip Torn's Louis XV has departed the scene, you can't find an actor able to deliver a line without sounding embarrassed about having to mean it.",female,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Michael Dwyer,False,Rotten,Rotten,2007,"The gimmicks run out of steam in this fluffy movie's plodding second half, well before the time finally arrives for the remark to be made that the common people should be left to eat cake.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Jake Euker,False,Rotten,Rotten,2007,Coppola's disconnected her character from history to achieve this glittering surface and there's nothing else to which a viewer can hang on.,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Philip French,False,Rotten,Rotten,2007,"Tedious vacuity, uncritically rendered.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Enrique Buchichio,False,Rotten,Rotten,2007,"Sofia Coppola arroja una mirada fresca y contemporánea (incluso desde la banda sonora) sobre la figura de María Antonieta; quienes busquen rigor histórico, o se incomoden con las libertades que suelen tomarse los artistas, deberían abstenerse.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Jean-François Vandeuren,False,Rotten,Fresh,2007,"Coppola fonce la tête haute, + confiante que jamais, parfois même un peu trop",unknown,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Joshua Rothkopf,True,Rotten,Rotten,2007,"The ultimate failing of Marie Antoinette, fun for all its emptiness, is Coppola's coy eschewal of the queen's public demise.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Robin Clifford,False,Rotten,Fresh,2007,"Missing from the special features is a commentary of the film by its director. But, if you have ever heard Sofia talk, you can see why the DVD makers omitted this...",mostly_male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,MaryAnn Johanson,False,Rotten,Fresh,2007,"This is no stuffy historical drama but an off-kilter novelty, opulent and spare at the same time, isolating the viewer as Marie herself was isolated from the harsh reality outside the palace walls.",unknown,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,James O'Ehley,False,Rotten,Fresh,2007,Marie Antoinette - based on you know who's life - has been voted by us here at SA Movie & DVD as the movie most likely to disappoint audiences this year . . .,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Prairie Miller,False,Rotten,Rotten,2007,History as a guilt free pleasure.,unknown,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Brian Tallerico,False,Rotten,Fresh,2007,You almost have to laugh and go along on the wave of ridiculousness.,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Les Wright,False,Rotten,Fresh,2007,"As a serious film, only an American could love Marie Antoinette. To the French, it must be gravely insulting. As an unwitting camp, it may have a great future.",mostly_male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Jette Kernion,False,Rotten,Fresh,2007,"For two hours, we are treated to a display of prettiness. It's like one big elaborate meringue, delicate and intricately decorated, but without much past the surface.",female,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Brian Webster,False,Rotten,Rotten,2007,Sofia Coppola has sacrificed a compelling storyline in exchange for aimless atmospherics.,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Niamh Creely,False,Rotten,Fresh,2007,"The overall effect is that of a dreamy, bittersweet music video.",female,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Rob Humanick,False,Rotten,Fresh,2007,"The very antithesis of the traditional historical film, approaching its material as an accepted present.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Ted Murphy,False,Rotten,Fresh,2007,Coppola successfully has made a period film that doesn't feel like a museum piece.,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Jennie Kermode,False,Rotten,Fresh,2007,"Maybe it's not quite what audiences expected, but Marie Antoinette is a remarkable film, vast in scope, yet unfailing human.",female,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Dennis Schwartz,False,Rotten,Fresh,2007,"A visually scrumptious version of France's iconic but ill-fated Austrian-born queen, Marie Antoinette.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Brian Holcomb,False,Rotten,Rotten,2008,This could be the story of Paris Hilton if she were to be married off to an impotent French Prince instead of dating meatheads armed with camcorders.,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Jim Lane,False,Rotten,Rotten,2008,"Coppola's approach doesn't humanize the past, it trivializes it, and subtleties of history and psychology are glossed over in deference to the movie's teeny-bopper sensibility.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Peter Keough,False,Rotten,Fresh,2009,"All this is filtered through Marie's consciousness, and Dunst captures the queen's passing moods with radiance and conviction.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Cole Smithey,False,Rotten,Rotten,2009,"With her third film, Sophia Coppola exhibits an annoying preference for style over substance.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Fernando F. Croce,False,Rotten,Fresh,2009,Fragilely evanescent,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Nick Pinkerton,False,Rotten,Rotten,2010,"Coppola's film is (all together now) solipsistic, shrilly melodramatic, and stunningly barren of human observation.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Heather Huntington,False,Rotten,Fresh,2011,"The montages set to modern rock music work well, further making the heart of the story accessible to the modern viewer. However, if you need your movies to move along quickly, then Marie Antoinette is probably not for you.",female,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Luke Goodsell,False,Rotten,Fresh,2012,"This gauzy interpretation of the French icon as the life of a decadent paparazzi princess is Versailles via Vogue, a frivolous New Romantic confection in which history is less important than emotional veracity.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Daniel Mendelsohn,False,Rotten,Rotten,2017,"And so Coppola's movie, which works so hard and with such imagination to include in its portrait much that has been ignored, ends up leaving out much that cannot be ignored.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Michael Atkinson,False,Rotten,Rotten,2018,"Inadvertently, Coppola has painted a pathetic portrait of a spoiled kitten not unlike herself, born into unlimited resources and without a thought in her pretty head, before she lost it entirely.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Anne Cohen,False,Rotten,Fresh,2018,"It's a highly personal film, which takes us into the very limited universe of a very young woman forced to play a very public role, gorgeously laying forth the trappings of luxury,... until we,... realize that it's nothing more than a gilded cage.",female,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Deborah Ross,False,Rotten,Rotten,2018,"For all its visual sumptuousness, this film lacks any emotional muscle. There isn't even a twitch of emotional muscle.",female,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Kaleem Aftab,False,Rotten,Fresh,2018,"This vibrant film may have all the substance of a pop video montage, but Coppola is daring to try harder, her bold vision reworks formulaic, staid costume dramas for a generation brought up on MTV.",unknown,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,PJ Nabarro,False,Rotten,Fresh,2019,"A diverting enough piece on the suffocation of extreme privilege, and it problematises nicely whether Marie Antoinette's downfall is based more on her innocence or ignorance.",unknown,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Kaori Shoji,False,Rotten,Fresh,2019,"Marie Antoinette is in no way a historical film -- it's a wispy but nonetheless brilliant cutout of a girl who just wanted to have fun. But at the end of the day and in the relative privacy of her bathtub, she would give way to a unnamed sadness.",female,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Brian D. Johnson,False,Rotten,Fresh,2019,Coppola's queen incarnates excess; her royal privilege is to get lost in the superficial pleasure of the moment. And that's exactly what Marie Antoinette offers its audience.,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Sukhdev Sandhu,True,Rotten,Fresh,2019,"Whatever the film's structural failings and historical gaps, it's great to see such a distinctive directorial vision coming out of Hollywood.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Jonathan Romney,False,Rotten,Fresh,2019,"...an ambitious, affecting, truly distinctive piece of work, albeit one that will tell you more about 1780s footwear than about the causes and effects of the French Revolution.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Allan Hunter,False,Rotten,Fresh,2019,Marie Antoinette may have too much cake and not enough revolution but for the most part it is fun. Just leave your prejudices at the door.,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Michael Sragow,False,Rotten,Rotten,2019,"It's high-caloric art-house moviemaking, full of pastry-coated, sugar-swirled ideas and historical moments dipped in candy.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Alan Jones,False,Rotten,Rotten,2019,"The film is ravishing to look at, thanks to the production team's unprecedented access to Versailles, but its frothy charm eventually wears thin.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Nigel Andrews,True,Rotten,Fresh,2019,Drawn from Antonia Fraser's biography - or riffing on it - this slyly seditious comedy escorts sacred verities of French history and culture to the scaffold.,male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Anthony Quinn,True,Rotten,Rotten,2019,"Marie Antoinette is about confinement in a gilded cage, and, perversely or not, shows itself far more interested in the cage than in the prisoner.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Edward Porter,False,Rotten,Fresh,2019,"Authentic it ain't, but this biopic looks good enough to eat.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Michael Smith,False,Rotten,Rotten,2019,"It's nearly impossible to find anyone in the film who does have a heart, only one-dimensional, calculating poofs, none of whom are memorable.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Barry Paris,False,Rotten,Fresh,2019,"""Marie"" the film, like Marie the queen, is a head of her time in more ways than one.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Wendy Ide,True,Rotten,Fresh,2019,"Sofia Coppola's giddy, girly and defiantly revisionist Marie Antoinette didn't deserve the reaction it got in Cannes earlier this year.",female,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Christopher Borrelli,False,Rotten,Fresh,2019,"The sneakers, post-punk soundtrack, and winking acknowledgement aside, working from a biography by Antonia Fraser, Coppola is surprisingly true to historical fact, and somewhat warmly admiring of the infamous teen queen.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Matthew Lucas,False,Rotten,Fresh,2019,"Coppola has crafted a magical, intoxicating film, distinctly her own, that cements her place as one of the most exciting and original new voices in American film.",male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Guillem Martinez Oya,False,Rotten,Fresh,2019,A brief visit to the life of marie antoinette and his youth. A really good audiovisual and aesthetic exercise. Worth it. [Full review in Spanish],male,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Debbie Lynn Elias,False,Rotten,Fresh,2019,Marie Antoinette is a decadent delight.,female,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,Emilie Black,False,Rotten,Fresh,2020,"The film's decadence and opulence as well as all the details in décor, costumes, wigs, etc is fascinating and shows that Coppola had a true vision for it ...",female,"['Documentary', 'Drama']"
m/1158195-marie_antoinette,Marie Antoinette,James Croot,False,Rotten,Fresh,2020,Marie Antoinette is a sumptuous and succulent feast of eye-candy.,male,"['Documentary', 'Drama']"
m/1163962-home,Home,Steve Rhodes,False,Rotten,Rotten,2006,"The people are mostly attractive, and the acting is credible, but the story goes absolutely nowhere",male,"['Comedy', 'Documentary', 'Drama', 'Special Interest']"
m/1163962-home,Home,Maitland McDonagh,False,Rotten,Fresh,2006,Watching their petty dramas unfold is remarkably like being a fly on the wall at a get-together that goes on too long but yields a couple of priceless anecdotes that make the experience seem worthwhile -- at least in the retelling.,unknown,"['Comedy', 'Documentary', 'Drama', 'Special Interest']"
m/1163962-home,Home,Nick Schager,False,Rotten,Fresh,2006,"An intimate, intoxicating chamber piece.",male,"['Comedy', 'Documentary', 'Drama', 'Special Interest']"
m/1163962-home,Home,Jeannette Catsoulis,True,Rotten,Rotten,2006,"You've probably been to parties like this, even if you wish you hadn't: languid all-nighters filled with vaguely recognizable music and vaguely employed artists.",female,"['Comedy', 'Documentary', 'Drama', 'Special Interest']"
m/1163962-home,Home,V.A. Musetto,True,Rotten,Rotten,2006,"There's nothing especially new or interesting about the guests, the party or the movie.",unknown,"['Comedy', 'Documentary', 'Drama', 'Special Interest']"
m/1163962-home,Home,Andrew Sarris,True,Rotten,Rotten,2006,"By the final fade-out, there have been only two or three resolutions, positive or negative, to the erotic and emotional alliances made during the party itself; the rest is mere flirting and self-promotion.",male,"['Comedy', 'Documentary', 'Drama', 'Special Interest']"
m/1163962-home,Home,Jorge Morales,True,Rotten,Rotten,2006,It's all terribly self-referential.,male,"['Comedy', 'Documentary', 'Drama', 'Special Interest']"
m/1163962-home,Home,Phil Hall,False,Rotten,Fresh,2006,A wonderful debut feature from critic-turned-filmmaker Matt Zoller Seitz.,male,"['Comedy', 'Documentary', 'Drama', 'Special Interest']"
m/1164158-stupidity,Stupidity,Jonathan Curiel,True,Fresh,Fresh,2004,"A movie that's clever, hilarious and -- in its own stylish way -- ironic.",male,"['Documentary', 'Special Interest']"
m/1164158-stupidity,Stupidity,Catharine Tunnacliffe,False,Fresh,Fresh,2004,"The idea that our culture is dumbing down is nothing new, but fortunately Stupidity skips the predictable finger-wagging at our collective idiocy in favour of a more interesting, academic study of stupidity.",female,"['Documentary', 'Special Interest']"
m/1164158-stupidity,Stupidity,Marc Mohan,False,Fresh,Rotten,2004,"This documentary examines the ""dumbing-down"" of American culture, but it rarely reaches below the surface to explore why this is happening or what can be done to reverse the trend.",male,"['Documentary', 'Special Interest']"
m/1164158-stupidity,Stupidity,Marc Savlov,False,Fresh,Fresh,2004,Amusing and horrifying.,male,"['Documentary', 'Special Interest']"
m/1164158-stupidity,Stupidity,Christopher Null,False,Fresh,Fresh,2006,breezy and fun,male,"['Documentary', 'Special Interest']"
m/1164158-stupidity,Stupidity,Dennis Harvey,True,Fresh,Rotten,2009,"A more deadpan, mock-solemn approach might have lent this concept a veneer of genuine wit. But Neremberg's jokey pastiche plays out in exactly the short-attention-span mode he decries in modern media.",male,"['Documentary', 'Special Interest']"
m/1164418-voices_of_iraq,Voices of Iraq,Joshua Land,True,Fresh,Rotten,2004,Any film that credits itself as 'filmed and directed by the people of Iraq' deserves to be regarded with skepticism.,male,"['Documentary', 'Special Interest']"
m/1164418-voices_of_iraq,Voices of Iraq,Kevin Crust,True,Fresh,Fresh,2004,"By turns heartbreaking, amusing and disturbing, the film features people from different regions, economic classes and religions, recounting stories that are sometimes bleak, sometimes encouraging, but always compelling.",male,"['Documentary', 'Special Interest']"
m/1164418-voices_of_iraq,Voices of Iraq,Dana Stevens,True,Fresh,Fresh,2004,"If Voices of Iraq cannot claim to represent the political 'truth' about the war, it certainly provides an unprecedented glimpse into the texture of daily life there.",female,"['Documentary', 'Special Interest']"
m/1164418-voices_of_iraq,Voices of Iraq,Chris Hewitt,False,Fresh,Fresh,2004,The movie conveys a sense of what it would be like to live in a place where bombs could drop next door.,mostly_male,"['Documentary', 'Special Interest']"
m/1164418-voices_of_iraq,Voices of Iraq,Tom Sime,True,Fresh,Fresh,2004,"An extraordinary, up-to-the-minute tapestry that ranges all over this country of 25 million people and carries the force of revelation.",male,"['Documentary', 'Special Interest']"
m/1164418-voices_of_iraq,Voices of Iraq,Bob Townsend,True,Fresh,Fresh,2004,A thought-provoking way to tell part of the present-day story of this war-torn country.,male,"['Documentary', 'Special Interest']"
m/1164418-voices_of_iraq,Voices of Iraq,Robert Koehler,True,Fresh,Rotten,2004,"As a true or accurate portrait of the real Iraq ... pic pales in comparison to various in-depth U.S. and European reports, and to Bahman Ghobadi's brilliant new drama on wartime Kurdish refugees, Turtles Can Fly.",male,"['Documentary', 'Special Interest']"
m/1164418-voices_of_iraq,Voices of Iraq,Sheri Linden,True,Fresh,Fresh,2004,"We don't get to stay with anyone long enough to feel the full power of their story, but a mosaic portrait of a diverse nation emerges.",female,"['Documentary', 'Special Interest']"
m/1164418-voices_of_iraq,Voices of Iraq,Michael O'Sullivan,True,Fresh,Rotten,2004,"Despite a good amount of balance allowing for the expression of some anti-American sentiment, Voices of Iraq comes down squarely on the side supporting the war in Iraq.",male,"['Documentary', 'Special Interest']"
m/1164418-voices_of_iraq,Voices of Iraq,Jonathan Curiel,True,Fresh,Fresh,2004,It's an approach that even the war's harshest critics should find interesting.,male,"['Documentary', 'Special Interest']"
m/1164418-voices_of_iraq,Voices of Iraq,Lou Lumenick,True,Fresh,Rotten,2004,"It's impossible to say if what the makers of this 'experimental documentary' have assembled is a representative sample of these home movies, but on balance it's vastly more flattering to the Bush administration than Fahrenheit 9/11 and its ilk.",mostly_male,"['Documentary', 'Special Interest']"
m/1164418-voices_of_iraq,Voices of Iraq,Jack Mathews,True,Fresh,Rotten,2004,The lack of more than a handful of Iraqis decrying their personal losses and the chaos that has ensued makes it hard to trust the sincerity of the filmmakers.,male,"['Documentary', 'Special Interest']"
m/1164418-voices_of_iraq,Voices of Iraq,John Monaghan,True,Fresh,Rotten,2004,Maybe my skepticism comes with the timing -- the movie arrives just days before the presidential election.,male,"['Documentary', 'Special Interest']"
m/1164418-voices_of_iraq,Voices of Iraq,Cherryl Dawson and Leigh Ann Palone,False,Fresh,Fresh,2004,The goal of this documentary is to show what life is like for the everyday people of Iraq... and the result may surprise you.,unknown,"['Documentary', 'Special Interest']"
m/1164418-voices_of_iraq,Voices of Iraq,John A. Nesbit,False,Fresh,Fresh,2004,the resulting footage remains fascinating and refreshing in light of the usual media coverage that we are fed through our televisions,male,"['Documentary', 'Special Interest']"
m/1167811-ballets_russes,Ballets Russes,Bob Westal,False,Certified-Fresh,Rotten,2005,"This very conventional PBS style videodoc should not viewed before operating heavy machinery. However, there's plenty to fascinate devotees of the dance.",male,"['Documentary', 'Musical & Performing Arts']"
m/1167811-ballets_russes,Ballets Russes,Scott Foundas,True,Certified-Fresh,Fresh,2005,Enormously absorbing.,male,"['Documentary', 'Musical & Performing Arts']"
m/1167811-ballets_russes,Ballets Russes,Kevin Courrier,False,Certified-Fresh,Fresh,2005,A deeply affectionate and informative study of some of the greatest ballet dancers who ever pirouetted across a stage.,male,"['Documentary', 'Musical & Performing Arts']"
m/1167811-ballets_russes,Ballets Russes,A.O. Scott,True,Certified-Fresh,Fresh,2005,"Ballets Russes, a graceful and fascinating documentary, chronicles the world of dance following the 1929 death of the ballet impresario Serge Diaghilev.",unknown,"['Documentary', 'Musical & Performing Arts']"
